Stars,Month,Year,Sentiment_label,Review_text
2.0,April,2023,negative,Did not worked. It's not worth for a penny. It is not giving any effect on teeth yellowish removal. Please don't waste your time and money buying such disgusting products. Better choice charcoal based product or use row charcoal
1.0,November,2023,positive,Its depends on person. For me I have got sensitive teeth fter using for 5 days. I don think its that good to use on daily basis.
1.0,July,2023,negative,"I am not at all happy with the product. It made the inside of my mouth very rough, also occasional bleeding in gums and the inside lining of my mouth which took time to heal and very painful. Also I did not observe any whitening of my teeth after using it for more than 15days and brushing twice daily. I will recommend not to use it. I have stopped using it already. Now I am using normal toothpaste and thankfully there is no more bleeding and painful gums."
3.0,November,2022,negative,Not good not bad
3.0,September,2022,positive,Pros:1. Flavour is good2. Easy to useCons:1. Not effective2. Too expensive
2.0,July,2023,negative,Didnt really have any effect.
2.0,May,2023,neutral,I didn't find any tooth power in such a dry coarse foam No whitening no freshnes no taste were OK
1.0,December,2023,neutral,Nothing happens. False claims
1.0,November,2023,neutral,Powder useless hai bhai teeth 🦷 white hi nahi huye
2.0,May,2023,neutral,Using this product for the last 10 days but no change is visible
1.0,November,2023,negative,third class product waste my money
3.0,November,2023,positive,I have been using it for last couple of days and results have been good so far. I Recommend it.
1.0,May,2023,negative,"It is one of the worst products and harmful too it leads to bleeding from gums and sides of the mouth so not safe, I have been using it for 2 Months and it didn’t work at all. I would suggest the seller to discard this product, waste of money. Plz donot try to fool the consumer like this way, Useless product ❌"
3.0,May,2022,positive,The product quality is good however the results achieved are average.
1.0,October,2023,neutral,Please don't buy this instead visit doctor for better results
1.0,November,2023,positive,Worse product
3.0,May,2022,positive,
1.0,October,2022,negative,It dosent work as powder changes color when we put in water it become creamy and we think our teeth dirt is comming out which is obsolutely wrongHow amozon can do such things with customer as we trust on amozon and book our products but such things put mark on our purchase with amazon. Kindly try to keep Amazon a mark to buy product without any hasselThanks
2.0,May,2022,negative,First time Used this powder with a toothbrush and felt that it would damage gum in long run. Applying using finger would be better. Would update after a  couple of months.
1.0,October,2022,negative,"I have been using this for almost a month now with the hope of getting rid of yellowishness, not for any stains in particular. Absolutely no change in teeth colour till now. Moreover, it does not give even a sense of freshness after brushing with this powder. It appears to be regular lime powder or something... pretty much overpriced. Not recommended."
1.0,July,2023,neutral,i have been using it from 8 months and does't see any change on my teeths
2.0,November,2022,neutral,"looks like normal teeth brushing powder, nothing special, waste of money"
2.0,July,2022,neutral,I have been using this product for last three months with no change in the color of my teeth. So it is an utter waste of money and time.
1.0,November,2022,negative,"With use gums got scraped and started bleeding. Used it on toothpaste, as instructed and gently massaged teeth, but the powder is granular and not at all smooth and started cutting gums whereever it touched. Stopped using the product and everything went back to normal and bleeding stopped. I have healthy gums. Don't recommend the product. Use at your own risk"
1.0,August,2023,negative,"Teeth & gums getting pain while brushing with this powder, useless product from Amazon"
1.0,September,2023,negative,Not useful product ❌
1.0,July,2023,negative,"Not useful at all, stains are not going away from my teeth"
2.0,May,2022,positive,It has Sodium Bicarbonate (sadabicarb) as the main ingredient. You get it from the chemist shop for 30/-. But it’s hardly effective.
2.0,February,2024,positive,I like the fact just without opening the jar i got the fresh smell of mint Great taste of mint
1.0,June,2023,neutral,Doesn't whiten the teeth even after a month's use.Don't waste your money.
1.0,September,2023,positive,00
3.0,October,2023,positive,Very well packaged.Fresh Minty fragrance.It's vegan and contains natural extracts making it healthier and safer for use.🤍🤍
3.0,October,2023,negative,Shows visible result in a week will have to use more to see if it stays true to its words
3.0,October,2023,positive,Recieved the package today. Paste and powder smells amazing and works as intended. Thank you for the same perfora co.
1.0,July,2023,neutral,Ok to buy results after long time don't expect immediate results
1.0,April,2023,negative,"I would suggest the seller to discard this product,  waste of money. Plz donot try to fool the consumer like this way."
1.0,May,2023,negative,didnt work … poor product… notheing has changed after using 20 days continue
1.0,August,2023,neutral,Don't buy....
1.0,May,2023,negative,With high expectations I got these but to be honest it’s very disappointing. PlzDon’t even try
2.0,September,2022,negative,Waste of money
1.0,March,2023,neutral,It cannot whiten your teeth so no need to buy if you are buying to witen the teeths.A genuine review
3.0,September,2023,positive,"It tastes good and gives a freshness in mouth after its use. Doesn't whiten immediate, it may take time. May be after a few use it will show its effects"
1.0,August,2023,positive,
1.0,February,2023,negative,"A time waste product with zero to nothing effect on your teeth whitening. The minty breadth vanishes after 5mins, just like the powder."
1.0,October,2022,negative,Don't wate your money. Better buy some good paste or tooth powder. Too costly. No return facility. Over all big scam and loot of your purse on health conscious ness. Pakka fraud and wate product
1.0,February,2023,negative,It is one of the worst products and harmful too it leads to bleeding from gums and sides of the mouth so not safe
1.0,July,2022,negative,"Used one full bottle, didn't see any visible result...infact no teeth whitening products available online work! They are just a scam, luring people to buy their products.. better go to your dentist and get your teeth whitened.."
1.0,March,2023,negative,I have been using it for 2 weeks and it didn’t work at all.
1.0,June,2023,positive,Worst product ever ...
3.0,August,2023,positive,"""I'm loving Perfora Tooth Whitening Toothpaste! It effectively brightens my smile, leaves my teeth feeling clean, and has a refreshing minty flavor. A great addition to my oral care routine!"""
1.0,March,2023,neutral,No use nothing happens worst product no white teeth
1.0,September,2022,negative,"Worst product I have experienced ever, its not whitening at all despite my teeth has become worse and yellow, don’t buy"
1.0,December,2022,negative,This is not a good product and I’ll not advise anyone to buy this
1.0,May,2023,negative,Received a broken bottle
3.0,August,2023,negative,I got 3 products from Perfora. But I don’t know the order to take them. Perfora is advertising so many products that aren’t better than existing ones in the market but just because they can make more money they are selling them.
1.0,October,2022,negative,Very bad quality कोई लेना मत बिल्कुल बेकार है इससे अच्छा 10 वाला कोलगेट है
1.0,April,2023,positive,Useless product ❌
1.0,December,2022,negative,It has baking soda.  please think before using it
1.0,July,2022,negative,This does not make feel fresh taste is horrible neither cleans teeth waste of money.
1.0,April,2023,negative,waste product.
1.0,February,2023,negative,Received damaged product
1.0,October,2022,neutral,No whitening of teeth. Poor quality and fooling.
1.0,May,2022,neutral,"There is nothing like whitening effect, using almost regularly. Nothing just a varient of colgate powder."
1.0,May,2022,negative,The product is goodBut the packing is very badHalf the bottle completely spill inside thecover
1.0,January,2023,positive,It’s mint powder with baking soda
3.0,July,2023,positive,No sensitivity and no chemicals.  Good for teeth and very gentle toothpaste. We should try it once as the company provide the sample as well.
1.0,July,2022,negative,No any type off effect on teeth worst product ever
1.0,March,2023,negative,Too bad
1.0,February,2023,positive,Waste product
1.0,August,2022,neutral,C grade products don't buy
1.0,November,2022,negative,कभी मत खरीदना।
1.0,June,2022,neutral,I using this product daily but nothing results
1.0,June,2022,neutral,useless product it doesn't have any whitening capabilities
1.0,January,2023,positive,Useless
