Stars,Month,Year,Sentiment_label,Review_text
1.0,March,2022,negative,This paste is too hot in mouth while brushing it burn everywhere.
1.0,October,2022,positive,Package leak
1.0,September,2022,negative,Bad product worst for money
2.0,May,2019,negative,Not Giving Freshness after brushing !!
3.0,July,2022,positive,The original mrp is 180 but they was showing 360 so i request you to change the mrp nice product
1.0,March,2021,neutral,Not goog
3.0,June,2022,positive,Patanjali Dant kanti Advanced more preferred than this. Will increase your teeth life for 100 or more years. Must try
1.0,October,2020,neutral,I don't this product
1.0,April,2019,negative,Too bakwas do not buy it complete waste of money
3.0,December,2019,positive,It is ok. But delivery charges more
1.0,August,2022,negative,Worst gel  toothpaste ever. Waste of money. This toothpaste damaged my teeth.  Not at all good. Very very bad product.  Flop one.  Worst worst toothpaste I ever used till now. Shame on you dabur.
1.0,June,2020,negative,"COD item, could not be delivered, due to reason not known"
1.0,July,2022,neutral,Totally duplicate don't buy
3.0,December,2023,positive,"Good Product.Nice Freshness, keeps your mouth fresh for long hours. Even after eating, your breath will still remain fresh. It's also Good in Taste."
3.0,January,2024,negative,Quality has definitely gone down since the start of this product. Disappointed
3.0,November,2023,positive,Useful
3.0,September,2023,positive,Thik he H
3.0,September,2023,positive,Very good product very good offer
3.0,September,2023,positive,good product
3.0,September,2023,positive,Good toothpaste.
3.0,September,2023,positive,Valu for money
3.0,September,2023,positive,This is an average quality product.
3.0,August,2023,neutral,"Just ok ok, nothing special"
3.0,September,2023,positive,Best
2.0,September,2023,negative,"Dabur's Maswak paste is ayurvedic by the way and it is good to use but its taste is not good due to which not everyone likes its test so use it.  Few people do. I also ordered the toothpaste from amazon in my house, but due to its taste not good and due to a couple of shortcomings, our family members have stopped using it.  And they are saying that our teeth are damaged, our gums are damaged, but I like it, but I don't like the taste, so I don't think it's very good, so I give this page and two stars."
3.0,July,2023,negative,"Taste is not so good although it cleans teeth properly, company should improve taste also"
3.0,August,2023,positive,It is good product.
1.0,February,2024,positive,Since it is a branded product so nothing fishy here but beware of high sodium saccharine content. It leaves sweetness in mouth after brushing
3.0,July,2023,positive,Needs more wuality
3.0,July,2023,positive,Good
2.0,November,2023,positive,Achha nhi h product. Bekar h ekdum.
3.0,July,2023,positive,Really Good Deal
2.0,October,2023,neutral,Not a great flavour and very thin pasteI personally doesn't like the taste of it.
1.0,January,2024,neutral,Avoid these guys they will con you. Totally disappointed with this no refund and false claims.
2.0,October,2023,positive,Good
3.0,May,2023,positive,No problem to use
1.0,February,2024,negative,Not good
1.0,December,2023,negative,I buy this product dec3/2023 today date 17/dec/23 its not working today its very worst product and could not return dont buy this very very worst how can its not working within 15 days
2.0,September,2023,positive,Good quality product value for money
2.0,September,2023,negative,Still the teeth appears yellow.
1.0,December,2023,positive,Wrost experience by Amazon Team
3.0,October,2022,positive,
2.0,July,2023,negative,Just go for buy dabur red. Miswak west of money
3.0,October,2022,positive,It is good but not the best for me...so i am not ordering it again
2.0,July,2023,negative,Not ok tastes like mint but in bad way
1.0,October,2023,negative,"Product packing was bad and damaged. Oil spill on the packing and even seeped into the product. Also, product manufacturing date is old.On the whole looks like a repacked product"
3.0,June,2021,neutral,Flavor and freshness are not the main reasons for buying a toothpaste. It needs to be good at cleaning teeth. This paste is poorer than regular white toothpastes from good brands at removing plaque or food biofilm sticking on teeth despite producing enough foam. I think the manufacturers haven't got the combination of abrasives and foaming agents right. And the the paste contains some preservatives like sodium benzoate that are not present in many non-herbal toothpastes
3.0,April,2022,negative,The taste remains in the tongue for a very long time which is a downside for me as it makes the other flavour of the food not enjoyable.
1.0,September,2023,negative,I ordered the dabur meshwak paste every time it used to come properly but his time instead of 2 I just received one and the box was separate and the tooth paste seperate
1.0,July,2023,positive,"The only thing good about this toothpaste is its flavour. Now, the main part, the company is using cheap plastic fillings which is HARMFUL to our health in the toothpaste in the form of PVM/MA Copolymer which is a NANOPLASTICS and plastics can cause deadly diseases. Avoid this toothpaste at all costs and know which brand gives you a genuinely good toothpaste and which brands don't care about your health but only your money."
1.0,September,2023,negative,"Date sirf 1month ka tha, or production bhi bilkul ghatiya hai.... Plz don't buy this"
3.0,November,2021,positive,It has nice taste however it seems to me it ineffective to plaque or bad smell and don't have anything extra than other toothpastes
1.0,September,2023,negative,I don't want to use. Unopened. Please initiate refund
3.0,February,2022,neutral,I have used afer many years. Now tbe quality is not as earlier.
3.0,July,2022,positive,It's good quality making from Dabur
1.0,July,2023,positive,"Received old product whose expiry date is within 3 months, order description was showing expiry 2025.Return request initiated but Amazon team need to take care such things."
1.0,May,2023,negative,"This is one of the worst toothpaste that I've ever used- It makes your mouth extremely dry which can cause other issues- in my case, that extreme dryness lead to throat pain for weeks- the taste lingers in your mouth for like the entire day. You won't be able to enjoy the taste of food during that timeI would rather stick to my modern day toothpaste instead of this"
3.0,May,2022,positive,Ok
1.0,September,2023,positive,Achchi Nehi hai
3.0,May,2022,positive,Nice
1.0,August,2023,negative,The taste is horrible ??
3.0,September,2020,negative,"I got toothpaste 200gm *4, but none of them were sealed as a new and fresh product should. It seems either it is a fake product or a used product. Cannot prefer to buy it next time."
1.0,September,2023,negative,Dislike
1.0,June,2023,negative,"I saw expiry date was 2025. That's y I bought a pack. And when it was delivered, the expiry date was Jan 2024. Disappointed."
1.0,August,2023,negative,Very bad test.
3.0,March,2022,positive,Good
3.0,October,2020,negative,"Whole the product is good, it came in a very bad condition. The toothpaste boxes were torn and damaged. I am sure it was already damaged and not done during transit."
1.0,September,2023,positive,
3.0,March,2022,positive,Good product at reasonable prices
3.0,October,2020,negative,"Quantity is confusing..I got 8 pieces of toothpaste which will take more than a year to complete. Cost was around ?580, but in the user page displayed cost was around ?150"
3.0,October,2021,negative,Not the best deal.
3.0,May,2020,positive,Delivered today. The upper packing was good. But the cartoon packet of the product itself was opened from one side.. Worst packing.About flavour & taste I will mention after use
1.0,July,2023,negative,Taste of paste is very bad
1.0,August,2023,negative,Taste not good
1.0,July,2023,positive,500 gm received today... expiry 10/23.Dont buy it...
3.0,February,2020,positive,I used dabur lal for a very long time and so i thought to give this a try. Its a good toothpaste with natural ingredients but the freshness does not last long so switched back to dabur.
1.0,August,2023,negative,Very bad quality and test
3.0,July,2021,positive,Good but price is same as available inmarket
3.0,July,2021,positive,"Package got opened, please dnt break ur trust"
1.0,July,2023,negative,Quality very bad
3.0,July,2021,positive,"it is not harming, but benefiting is also a question...."
3.0,August,2020,positive,"Flavour of toothpaste is a little bit strange. At first you may not like its flavour. But when you get used to it, it is good."
3.0,May,2021,negative,The box was smelling and the paste was leaked
3.0,October,2019,negative,"Cheating us not only by enticing to buy bulk, but the paste opening is so wide that we use paste faster than  smaller toothpaste, clearly outsmarting the customer"
1.0,July,2023,positive,..
3.0,August,2021,neutral,No interest
3.0,October,2020,positive,Dabur product is very good always but ???? ??????? is not good then Colgate and Pepsodent so ok
3.0,April,2020,negative,Recieved in a crumpled carton.The toothpaste tubes don't have any seal (maybe its prepared that way by the manufacturer).
3.0,May,2020,negative,"The packet found in open condition, when open after delivery,Both the seal of package found tampered"
3.0,April,2021,negative,the flavor is not good...
3.0,May,2020,negative,Very bad handling of package by Amazon as seen for last three days.
1.0,June,2023,positive,Bakwas clean nhi karta
3.0,March,2020,positive,Value for money but generate little quite less foam than other paste.
3.0,August,2020,positive,Flavour is good retes or yavarege
3.0,April,2020,positive,First purchase is good. But 2nd give me Duplicate Paste.
3.0,September,2020,positive,Very sweet this product but not badBut good
1.0,April,2023,neutral,It's not ayurveda. It is full of chemicals. Don't mislead people.
3.0,April,2019,neutral,When i received this product sealed is open i ordered more than two times but sealed is opened i don't know what will do
1.0,April,2023,negative,Received open pack.What a worst service for prime member.
3.0,February,2021,positive,Ok
3.0,January,2020,positive,Nice freshness and also flavor is good.... Also not wasting money...
1.0,February,2023,positive,Product cover seal was opened both sides And the toothpastes were outside the package
1.0,May,2023,neutral,Not as expected
1.0,April,2023,negative,Main product packet seal broken.
3.0,February,2020,positive,It's really good  in freshness
3.0,December,2018,negative,Poor packaging in a plastic bag. Tubes had come out from the boxes breaking the seal.
3.0,July,2018,negative,"Even though the items were delivered on time, the package was torn (not due to wear and tear), the actual product box was tampered, seal broken."
3.0,October,2020,positive,Good product
3.0,October,2019,positive,I received this product with seal open box
2.0,December,2021,negative,Causes sensitive tooth
2.0,July,2020,positive,"hi amazon please use water proof packaging material , i received wet package but after open inside product also in wet condition so for packaging material i lake to give to zero out of 5"
3.0,December,2019,positive,It's good product and price is super .
2.0,August,2020,neutral,"This isn't an Ayurvedic toothpaste, the Meswak is just one of the constituents; the others are the standard chemicals. (It does list out the chemicals on the Amazon webpage, so caveat emptor.)"
2.0,February,2021,neutral,"Did not get brush along, received open package and Amazon too don't revert on this.. Well don't like the product as well..not refreshing in flavour..but good for the teeth"
3.0,October,2023,positive,"I used buy Red always, thought of trying neem and to my dismay this paste is average and awful taste, doesnt feel like a neem paste, more like a cream used for Cakes."
3.0,October,2023,positive,Good
1.0,February,2024,negative,I really didn't like this product....it has a bad chemical odour....early morning I lose my mood. Texture also so sticky..
3.0,August,2023,neutral,I don't like smell
1.0,November,2023,negative,Taste and smell is so bad that sometimes I feel vomit it out even if the smell/paste enters deeper into mouth.
1.0,October,2023,negative,use chemical free because how much you try to rinse off your mouth tiny bit is swallowed and that tiny bit is enough dangerous for both child and adults...
1.0,October,2023,negative,Not at all usable as the paste is having a detergent taste. Not at all recommended.
3.0,July,2022,positive,Too watery....low viscosity. Desined to drain out fast.Lacks freshness.Decent flavor
3.0,October,2021,negative,"SLS there, I am not sure it can be used for toothpaste... The taste is like you washed your mouth with soap."
2.0,January,2023,negative,I don't get feel good.
3.0,October,2021,neutral,Not as dense as usual toothpastes. maybe thats why price is less.
3.0,November,2021,positive,
1.0,July,2023,positive,Bas naam ka neem paste he
3.0,August,2021,positive,Product Is Good But Packing Is Bad
3.0,August,2021,negative,dislike
3.0,July,2021,negative,Not so good
3.0,August,2021,positive,Good
3.0,May,2021,negative,Ok not too good
3.0,April,2021,positive,Good product dabour neem toothpaste
3.0,March,2021,neutral,Just Ok .nothing much fascinating
