Stars,Month,Year,Sentiment_label,Review_text
2.0,July,2022,neutral,"Doesn't clean. Plaque is not removed. You need to brush more than two times a day, it feels so...No harmful ingredients - thank you. But, honestly, at the end of the day, I do not want my tongue to keep rolling between teeth for the uneasy feeling of plaque on the teeth.Not buying again. Will be trying other options."
3.0,August,2022,neutral,Not meet to expectations
3.0,June,2021,negative,"I didn't like it honesty. Ita thick and dry as a paste, lathers well.. but I don't like the taste salt mint and paan... Combo is bad"
3.0,April,2021,negative,"The product is fine but the only issue is that the paste inside is too dry. Though I really like the concept, it still has room for improvement."
1.0,July,2023,negative,Horrible taste.. feels like eating a super sweet paan first thing in the morning !!!
2.0,August,2021,positive,It will not help you to keep freshness long lasting. I was using Dant kanti before this and now again came back to it. This tooth paste is good for its flavor and may be for its ingredients but it will say to brush your teeth atleast three times. Good while you are going for bed
2.0,August,2022,negative,Taste is not good my family refused this and at end not feels freshness
2.0,June,2021,negative,The main problem with this tooth paste is that every time after 4-5 uses the neck gets broken as shown in picture.This is not with only one packet. I had purchased 3 packet and faced the same problem with every toothpaste.
3.0,April,2021,negative,"Just okay product ,not worth its amount"
3.0,April,2021,negative,Not very good.  Does not give fresh breath
1.0,January,2023,negative,"It doesn't produce any froth , doesn't make your teeth any bright . Only purpose you can use it for is bad breath."
1.0,July,2022,negative,"I bought two looking at product description. But it's not up to the mark.Bad smell comes out after an hour of brushing.Our total family, facing the same issue."
1.0,July,2021,positive,
2.0,July,2021,negative,Some rough particles like sand in this paste
2.0,October,2021,negative,Taste very bitter
1.0,August,2022,negative,Why there is no mfg date in the product. I am not able to find it anywhere?
2.0,April,2021,neutral,medium type
1.0,June,2022,negative,Foul smell in mouth after brushing with this paste.
1.0,June,2022,positive,I developed sensitivity after 2 weeks of usage
1.0,February,2022,positive,Taste changes with time and freshness does not last long enough.
1.0,December,2021,positive,the paste is ok except its excess sweet taste.
1.0,November,2021,neutral,Old stock delivered. Better don’t buy
1.0,August,2021,neutral,This is not cleaning toothpaste may be some type of clay
1.0,October,2021,negative,One of the disaster disgusting product
1.0,September,2021,positive,Very hord
1.0,July,2021,neutral,"Disappointed , no foaming, doesn’t spreads well"
1.0,November,2021,positive,Worthless product
1.0,July,2022,neutral,Quality of this product is averageIt's chemical free as it states on the pack but it doesn't foam up nor has that cleaning effect on teethI got betal leaf flavourI can't feel that flavour of betal leaf in my mouth when I brushAt last Totaly waste of buying this tooth paste I felt
3.0,February,2024,negative,"Have been using this paste for sometime now and really liked it. But gradually they are reducing quantity and there is more of air. Have again ordered today 9.2.24, if I find the same again, this may be my last order and will switch to some other product"
1.0,January,2024,negative,"It is Really Waste Product, It doesn't Feel Like I brush my Teeth after Brushing.Trust me guys,Plz don't waste money"
1.0,January,2024,negative,"I was disappointed to find a feather in my toothpaste today. This unexpected and unhygienic discovery has shaken my confidence in the product's quality. Such incidents are unacceptable, and I urge the manufacturer to ensure better quality control."
1.0,January,2024,negative,Using cardamom one and is worst m telling u..
3.0,February,2023,positive,When I used first tube ( fresh breath and my kid liked it) was very good. I purchased the next combo pack( totally changed taste which my kid isn't accepting) which isn't good.
3.0,November,2021,positive,"I like it how it doesn't produce any foam and the freshness is very good but i bought a combo pack having 2 tubes! I found the first one i used very good but in the latter, i found that sometimes i couldn't even brush with even with small amount of paste would burn my mouth! Since i have worked in a pharma company i know where it went in manufacturing! Quality and production team should focus more on giving good product!"
3.0,March,2023,positive,LOOK LIKE THE OLD STOCK POCKET WAS FULLY WRAPPED
2.0,July,2023,negative,"No foam, no feeling of brushing. Ilachi concentration is more, overall not good"
3.0,December,2022,positive,It has Natural ingredient.It will not create foam.Taste is Ok.Pricewise costly.
1.0,November,2023,positive,Flavour is good but I got mouth ulcer after using it
2.0,March,2023,positive,Flavour is good and freshens mouth but after one week of use MOUTH ULCERS developed. Stopped using and switched to my old toothpaste. Youtube videos are mostly paid reviews .
3.0,March,2022,neutral,On actual product there is green line which indicates natural ingredients and not black as per photo..however long is not there which is main ingredient for dental health.
3.0,January,2022,positive,"This toothpaste is best to use for a change. Strong elaichi flavour and no foaming. Cleaning value is average. Instead better to go for Vicco, Sudanta or Dant Kanti"
1.0,February,2023,negative,"After watching YouTube videos on which is good ayurvedic toothpaste to used, I decided to try this cardamom flavoured toothpaste.. but utterly disappointed…1) it’s very sweet like pistachios ice cream2) don’t think it is ayurvedic medicine and will help oral health in long run as it has too much of sugar3) it is expensive4) never felt that I have cleaned my mouth5) I think sellers knows that customer will not buy again hence they are selling two pieces; no option to buy one piece"
1.0,October,2023,negative,Quality Is Poor I am Not Interested
3.0,December,2021,positive,Favour and freshness is very goodNot able to provide whitness to teeth.Pricy.foam free.
2.0,March,2023,positive,Ok ok
2.0,September,2020,positive,"Not only is this toothpaste fluoride free, it is binder free. (A binder in toothpaste is used to stabilize toothpaste formula to prevent separation of the liquid and solid components.) The paste disintegrates to a powder on the application of water, and falls from the brush before it does what it is supposed to do, abrade plaque. The taste of sodium bicarbonate (baking soda) overrides the flavour of cardamom, leaving an unpleasant taste during use. So it's back to Dant Kanti for me."
3.0,March,2021,positive,"Nice cardamom taste and light smell. But, as it is foamless so, need to use more than any foam based toothpaste."
3.0,March,2021,negative,It's not worth it compare to so much tough market . Make check toothpaste softness and hardness before packing
1.0,May,2022,negative,"Initially I loved the toothpaste. I loved the taste of cardamom flavor and enjoyed brushing twice a day with this.After about one month suddenly I discovered stain dots in mirror. On looking the inside, I was shocked. Several of my teeth is stained.I have never had this problem and I have always maintained good oral hygiene.Clearly this toothpaste is causing the stain."
1.0,March,2023,negative,"This toothpaste does nothing it gives you gum, pain and tooth pain. So severe that I was not able to chew my food very bad experience with this toothpaste please don’t waste your money on this."
2.0,June,2022,negative,Not useful in solving any tooth or  gum problems. Even normal toothpastes are better than this
2.0,September,2019,neutral,"Totally no foam. I gone with the claim of no fluoride, paraben, SLS etc. If there is no foam generated, you cannot have a proper brushing. How much quantity you apply, it does not generate foam and you finish your brushing in just 1 minute. Your dress will get spoiled for sure while brushing. Taste is equal to soil if you ever tasted soil. Totally useless paste for this price. Don't get fooled by 4 star rating."
2.0,September,2021,negative,Packaging is very poor. Attaching image for reference. I have used only 10% . Now as I can’t close tube properly. So no use of 90% remaining past.
1.0,August,2022,negative,"I purchased it after seeing the ingredients and all, but when I used it I got buccal mucosal ulcers. Intially 2 times I thought it could be due to something else, but I got the ulcers after re-challenging it for the 2nd time as well."
3.0,September,2019,negative,It's not suitable for me. The lumpy lumpy it has is the main problem.Its better when I use by mixing it with colgate.
1.0,January,2023,negative,"The toothpaste flavour is worst, bad strong cardamom flavour which instantly hit in your mouth, which not at all gives you good flavour."
3.0,November,2020,negative,Something is missing..
2.0,December,2021,positive,Ok
2.0,November,2021,neutral,Not like
2.0,March,2021,negative,"Not happy with the freshness. Some other herbal toothpastes like dabur red, vicco vajradanti can give better freshness and cleanliness."
2.0,September,2021,neutral,It doesn't bind. Falls off after applying.
2.0,July,2021,negative,Not easy for use this paste and very dry ??
1.0,August,2022,negative,"This product I personally used not good, flavor and toothpaste quality not good"
3.0,October,2018,negative,Sorry  not good toothpaste for my teeth
3.0,March,2020,positive,Good
2.0,April,2021,negative,Not good and does not give freshneaa
2.0,April,2021,neutral,Not properly clean theeth.but product  organic.
2.0,March,2021,negative,Result is not good as promoted
1.0,August,2019,negative,"Useless don't waste money search more and find better one..it not do anything what it claims..when u start brushing..it completely become liquid by Ur saliva...and automatically u spit out all product.. because it informs to brain...u do for shore ..u can't hold for long time..and u end up with bare tooth brush on Ur precious teeth...which is harmful again ,it gives lines on Ur teeth..like Ur scrubbing...utensil..."
2.0,April,2021,negative,Don't like
3.0,March,2019,positive,Ok
1.0,May,2022,neutral,Don't Purchase this Paste its no 1 waste paste don't wasted your money
1.0,May,2022,neutral,Doesn’t feel like normal toothpaste freshness . Won’t buy again
2.0,November,2019,neutral,"Not smooth , paste doesn’t come out of the tube"
2.0,March,2020,neutral,"Please this product for paste is like brushing with clay , no foam"
1.0,August,2022,negative,Waste of money
1.0,June,2022,neutral,Not value for money
1.0,October,2020,negative,Feel very bad ...waste of money....I don't know about its quality.... but I didn't feel clean after brushing with this paste.....
2.0,September,2018,negative,Colour of toothpaste is very unpleasant in the wash room. Pls change asap.
3.0,July,2018,positive,Good
1.0,September,2020,positive,"I M GLUTEN SENSITIVE INDIVIDUAL , MANUFACTURER SHOULD KNOW MEANING OF GLUTEN FREE , GLUTEN  SHOULD BE LESS THAN 20PPM , HAD GLUTEN REACTION AFTER USING ITEM ."
2.0,May,2019,neutral,Not pleasant to use
2.0,October,2019,negative,Not good
2.0,October,2018,negative,getting foul smell in mouth by afternoon
1.0,November,2021,negative,Dislike
1.0,August,2021,negative,Very bad product
1.0,June,2021,neutral,i don't recommend it to anyone
1.0,June,2021,negative,Quality not best for price
1.0,May,2021,positive,"No freshness, no flavour , worthless"
1.0,April,2021,negative,It pains my teeth
1.0,June,2021,negative,Didlike
1.0,February,2021,negative,worst product
1.0,November,2018,negative,It is called natural toothpaste but there is a black sign behind tube which means 100%chemicals.isnt it a cheat?
2.0,August,2022,negative,Taste is not good at all....Need to modify a lot. You will feel to washout as soon as possible. .
3.0,August,2021,positive,"The toothpaste is really great but the packaging/tube for it is awful.Since the paste is less smooth/'liquidy' than most toothpastes, it gets too dried and hence the tube breaks/cuts from the top. Have bought 5+ tubes and all of them got the cut mid way of their usage.I hope the company reads these reviews and improve their tube quality soon."
1.0,December,2019,negative,Bad product
1.0,September,2019,negative,Not good for teeth
2.0,April,2022,positive,"Even after brushing with this paste, it feels like we didn't brush.Got this as Free Sample, hence not a concern for me. If bought at any price, I would have felt very bad for buying.Elaichi taste is good."
1.0,March,2019,positive,Tastes spicy
1.0,January,2019,positive,Use less
2.0,August,2021,neutral,I have used this porduct for 6 days it doesn't work on sensitive teeth. Not value for money. It may work for others.
1.0,December,2022,negative,"Not good. After use, 4-5 hrs mouth start smelling again. It also becomes hard if you don't use for 2-3 days and front portion of paste has to be thrown away. Used for 2 month, not recomedable, avoid."
1.0,August,2022,positive,Useless paste I ever used in my entries life . Should improve ve more .n n n n n n
1.0,August,2021,negative,After its usage i started gettinh toot achesAnd migraine . Not recommend in first useIts  causing problems .
3.0,May,2018,positive,"Seller: Indian Dental OrganizationPrice: 170/-Delivery:  6 days (Incl Sunday), 50/- Delivery Fee, BangalorePackage: Came in big box for a small tube!, no damageRecommended: yes, if you love foam-less brushing!After using Dabur paste for several years, recently came to light that it contains Methyl paraben which is on controversy discussion (whether it is harmful). So I don't want to take any risk any further and this paste came in to light. The paste contents appear all natural and almost no Preservatives (Going by the ingredient list). The paste looks grey color and it gets broken into pieces (True!) while you squeeze the tube to the bristles of your brush!. First time accidental flip will let all the paste fall on to your toes.This paste has no foam. Not sure if this is because of the lack of the preservatives. Foamless brushing is a bit risky if you have Medium or Hard brush type. You could possibly end up losing the tooth enamel!. I personally don't recommend this paste unless you have the awareness or if you have the habit of brushing so roughly!. The after brush feel is good because of Menthol. However, I feel that the menthol presence is little excess!.I recommend this product very much for it's complete natural. Even the famous Dabur Red advertises Ayurvedic but contains chemicals!, while this is free from all preservatives. However, foamless and the high price is the reason for 3 star. Hope my review is useful. Buy Natural and Be natural!"
1.0,December,2023,negative,My gums started to pain after a week of usage
3.0,August,2023,negative,Cleanses but you can have a feel that consistency is an issue and you can feel granular consistency after brush. No soapy foambrings somewhat less psychological aspect of not a good clean up.
2.0,January,2024,neutral,No need to waste money on this
3.0,August,2021,positive,"The toothpaste is good. Quite good tha. The commercial ones we get in the market. But this is the second time I am experiencing same problem. The nozzle of the toothpaste leaks from the side. By the time the toothpaste is half, the nozzle neck almost tears out. It means packaging of toothpaste is faulty. If this can be rectified, it would be good."
3.0,March,2021,negative,"Pls ses the pic and you will realise how poor is the manufacturing of tube. The seam is cracked and paste comes out of that place. This has happened for the 2nd time. 1st time i had complained yo the company of 2 paste with similar cracks. They replaced it, but the replacement again shows the crack. So there is an inherent problem with quality of tube manufacturing."
2.0,June,2023,positive,
2.0,April,2023,negative,Not good very bad product
1.0,August,2023,positive,Good taste but cause instant bleeding due large abrasive particles - worse than road side dant manjan powders
3.0,October,2021,negative,Teeth and mouth does not feel fresh after brushing and does not seem good for tooth enamel as well
3.0,January,2019,negative,The proct was gud. Bt my baby not like the taste of this paste.and this tooth paste is not forming form.the chemical for making foam is absent in this paste. The smell of this tooth paste is really ayurvedic like ayurvedic tooth powder. Not bad. Bt  some chidrns not like the flvr of this
3.0,July,2021,positive,Seems like good organic stuff but I think the salt makes your mouth smell after a while
3.0,May,2021,negative,Tooth paste worth paying but the tube is made poorly so the tip gets broken and leaves it open.
