Stars,Month,Year,Sentiment_label,Review_text
1.0,May,2020,negative,Totally useless product. Total waste of money.)l.do not buy it.
1.0,January,2021,negative,Very bad
1.0,October,2019,negative,The packet was damaged so the toothpaste was squeezed out into the outer packet
1.0,May,2019,negative,.. This toothpaste is not good for tooth whitening... But it is good for freshness....
1.0,March,2020,positive,Pathetic
1.0,June,2019,positive,Order product is different and reced different product
1.0,July,2019,negative,Disappointing product from Himalaya
1.0,November,2018,negative,MRp is less than the offer price. So I became a fool.
1.0,May,2019,negative,Doesn't help in whitening at all
1.0,June,2019,negative,Dislike
1.0,July,2019,positive,Waste
3.0,August,2020,positive,Good
1.0,June,2017,neutral,I got expiry date toothpaste so don't buy.
1.0,September,2017,positive,bekar product hai
1.0,August,2017,positive,Worst
2.0,August,2019,neutral,Twi times Iam use for this product but no result
1.0,August,2020,positive,NA
1.0,October,2018,neutral,this paste was not gave whiteness on teeth .....i used it around 4 weeks
1.0,June,2018,negative,the product was open and it was not good
1.0,October,2020,negative,Its fake
,October,2022,positive,"Ingredients au top, bonne note sur yukaPar contre trop de mousse=> pourquoi autant sachant que les dentifrices bio n’en font pas justement ?Goût hyper fort.Pas de label pour les « ingrédients organiques ».Produit en Inde => attention à l’empreinte carbon de cet article.Il faut mettre seulement une trace de dentifrice sur sa brosse afin de ne pas été gêné par la mousse et le goût fort.Finalement je ne recommande pas vraiment car on trouve meilleurs ailleurs (Lavera, Logona) avec des logos bio et produites en Europe."
,October,2023,neutral,"No está mal, pero tampoco me encanta"
,July,2019,positive,"Mich stört, dass die Zahncreme beim Auftragen auf die Zahnbürste jedes Mal klebrige Fäden zieht. Ansonsten ist der Geschmack aber toll, sehr natürlich, sehr zimtig und frisch!"
,October,2020,positive,"Molto buono e salutare ma il sapore, ahimè, stucchevole. Io preferisco altri similari a questo prodotto ma è del tutto soggettivo. Per esempio il mio ragazzo lo preferisce a quello che utilizziamo di solito (sempre ayurvedico). Comunque per chi volesse uscire dai prodotti commerciali, può essere una scelta ma attenzione: il rapporto qualità prezzo non è dei migliori"
,February,2024,negative,"I like this toothpaste I have the mint flavor so I thought oh I'll buy the cinnamon flavor. Well that didn't go so well with my body. I end up having a reaction to it .my tongue swelled up my throat was closing I had to take a Benadryl right away and go to the hospital. To me I don't like any flavors to my toothpaste, I just like a plain toothpaste.I hope this company reads this and make one without any flavor. Cuz people have allergies and it could be life-threatening just like me. I'm not allergic to cinnamon but I was allergic to this kind in this toothpaste that almost cost me my life. I hope this company. can make one that I can buy all the time that has no flavor to it. We really don't need flavor in our toothpaste. We don't need scented bounce we don't need scented dish detergent. It's really bad for our health."
,on,5,negative,"I chose the Cinnamon flavor as I dislike the peppermint flavor, however the menthol flavor from the peppermint leaves in the ingredients over powers the cinnamon flavor. Peppermint is a cultivar of Spearmint. Spearmint leaves contain less menthol which if they had been used would have improved the cinnamon flavor. Its hard to find a tooth paste without to much menthol, and is fluoride free. Fluoride is the second most dangerous metal for your body. Please do your own research on Fluoride to understand the dangers of this metal. Anything placed in your mouth is still absorbed into your body. Now I need to keep looking for a better tooth paste flavor. If the flavor was right this tooth paste would have been perfect."
,on,6,positive,"This toothpaste has a kick. My preferred flavor is cinnamon but it’s difficult finding a natural toothpaste in cinnamon so I was thrilled to find this one. I have been a Hello brand user for years and have been content with that as it’s kept my teeth healthy but wanted to try something new, so here I am. The only thing I don’t like about this toothpaste is the lid. Why doesn’t it have the ease of a flip top lid? Hopefully this will be fixed in the future.Update:After finishing my first and only tube of this toothpaste apparently I’m a HELLO brand loyalist. Hello just does a better job cleaning. My mouth feels cleaner longer and my breath stays fresher longer. I wish Hello made different flavor options like this brand but I’ll take clean over flavor any day."
,on,25,positive,"Taste was ok, I like that it is natural, but did not like the after taste, breath feel."
,on,12,negative,"Annoyingly, this toothpaste has severely inflamed my gums, tongue and the entire lining of my mouth, after only 5 days of using it.First time around I didn't think the issue came from this toothpaste, however I intuitively stopped using it because of the strong cinnamon flavor was badly hurting all parts of the inside of my inflamed mouth.It took around 3 long weeks for the inflammation to heal, during which time it was really painful to eat, drink, and to clean my teeth.A couple of months later I spotted the toothpaste again in my cupboard and started to use it for the second time. This is when I actually realized that the previous massive mouth-lining-inflammation was caused by this specific cinnamon flavored toothpaste, as the lining of my mouth, gums and tongue started to hurt severely again, after only 3-4 days of using it, this time around.I never have problems with cinnamon otherwise, I often get a cinnamon roll, put fresh cinnamon in my porridge, or drink cinnamon tea, which never gives me any reactions of any kind.So something is not quite right or balanced with this toothpaste.Has anybody experienced anything similar at all?"
,on,18,negative,"I found this to be too runny in consistency - basically falling off the toothbrush before it could be utilized. ""Simply Cinnamon"" flavor was a huge disappointment as it tasted more like strong, slightly bitter spearmint."
,on,26,negative,"I love cinnamon, but this is probably the worst tasting toothpaste I have ever used. That is saying a lot for someone who doesn't like mint. I just got this today and only used it once. It tasted like the spices they sometimes put with cinnamon for fragrance. Had I known this, I never would have bought it. $7 down the tubes - literally! ?? I'm hoping this message saves someone with similar taste buds from wasting their money."
,on,29,negative,Unfortunately I missed that this contains neem oil. It ruins the taste and feels like brushing with mouth wash.
,April,2023,positive,"Haven’t used this long enough to judge its efficacy, but on day one I noticed the flavor was off. Tastes like there might be fennel and mint as well as cinnamon. Not terrible, but a little offputting."
,on,30,positive,"I was so very excited to get this cinnamon flavoured toothpaste. Put it on my brush, smelled not so much like cinnamon, started brushing. So very disappointed.  Flavour is more clove then cinnamon.  Nasty like an old ham or 1960/ 70s dental office."
,on,16,negative,"If you are looking for cinnamon toothpaste, this is not it. No cinnamon listed in ingredients, while midway through the list is menthol- when I was specifically looking for non-mint toothpaste as it irritates my gums. I decided to try it anyways because I was out of toothpaste and the taste, while probably less minty than other toothpastes, was definitely not cinnamon. I hope my favorite toothpaste comes back in stock soon."
,on,25,positive,In general it's probably a good toothpaste although a bit minty not the cinnamon flavor I was expecting and hoping for. However I didn't buy it for me I bought it for my special needs son who cannot tolerate the minty flavor. I don't really care for the flavor either but it's non refundable unfortunately so I guess I'll use it until it's gone. Have to go back to our previous toothpaste and see if it's back in stock
,on,19,positive,"I would give it 0 ??.If you don’t need your tongue use this tooth paste.I was searching for a sls free and natural tooth paste. The only positive thing about this item is the great smell of it (cinnamon smell) before you use it.It is almost impossible for me to use it, it numbs my mouth and tongue for hours. Waste of money and probably health."
,on,6,negative,"As others have written, the toothpaste simply has no cinnamon taste.  I love cinnamon and was looking for an alternative for Tom's Cinnamon toothepaste.  I can get other flavors of Tom's locally at my stores, but for some reason cinnamon is not available.  Buying it on Amazon, the cinnamon flavor is twice as expensive as the ones I can buy in store and I hate paying double for something just for the taste.  So I was searching for a suitable Tom's cinnamon replacement.  This is a very good toothepaste, but if you're purchasing because you're looking for a cinnamon flavor, as I was, I suggest keep looking.  I've tried two different alternatives and both have failed.  Guess I'll be ordering some Tom's off Amazon once I'm finished with this tube."
,on,12,positive,My kids use the mint flavor that they seem to enjoy. I typically get the Nano Cinnamon brand but they are out of stock. This tastes NOTHING like cinnamon. It has a very strong minty menthol taste. As well as a horrible aftertaste (much like diet soda or sweet n low) I used once. This item is not eligible for return or refund.
,March,2023,negative,"Compré este dentífrico para un familiar.Lo usó durante un tiempo hasta que tuvo que acudir al dentista por la aparición de lesiones en la boca (y ¡hasta en la comisura de los labios!).Y parece que todas esas lesiones (estomatitis de contacto y papilitis) fueron causadas por esta pasta de dientes. Por recomendación facultativa dejó de usarla una semana y ¡santo remedio! comenzaron a desaparecer.Tras analizar sus ingredientes parece que utiliza limpiadores formadores de espuma muy potentes (de hecho mi familiar se sorprendía por la cantidad impresionante de espuma que hacía) que resecan la mucosa y la hacen propicia a infecciones e irritaciones.Me he animado a escribir esta reseña por si esta experiencia, que ¡ojo! es solamente eso, una experiencia personal, puede resultar de ayuda a otrxs compradorxs. Es posible que esta pasta de dientes no les afecte, pero si sus encías, lengua, dientes o boca son sensibles quizás deberían plantearse otra opción."
,October,2021,positive,"If you are like me and was trying to avoid mint, be warned this does contain mint! Other than that the flavor is good and my wife likes it! I believe it should be more clear, you think by buying cinnamon, you're buying a toothpaste for people with issues with mint and yet mint is included...."
,on,30,negative,"I have no experience with this toothpaste to describe its effectiveness, because the intolerable taste made me stop using it immediately. Its strong cinnamon flavor does not mask the strange strong chemical taste. Buyers should also note that the product is not eligible for a return for a refund: you try new buy it."
,on,11,negative,"Sorry. I have issues with peppermint so was really looking forward to this. It tastes horrible, medicinally, just a horrid taste. Would love to return, just not allowed. Very disappointed. Save your money."
,January,2023,negative,"I am unable to have mint toothpaste, so I’ve been looking for a good replacement. I’ve tried several different brands that were OK but not great so I kept looking. Himalaya complete care toothpaste is the worst tasting toothpaste I have ever had. It tastes a bit like dirt and the texture is not much better. I tried to return it for a refund, but Amazon doesn’t do refunds for this product!. So if you haven’t tried it before, and want to give it a try, buy it somewhere like Walmart that accepts refunds for everything. A better cinnamon toothpaste, believe it or not, is Close-Up. Unfortunately, it has fluoride which I would prefer not to have, but at least it taste better, foams well, and leaves you with fresh breath"
,on,2,negative,I only selected this item because the photo shows two pieces.Only one item… bait and switch.
,on,6,negative,"My teeth were clean, and the taste wasn’t too spicy, but it sure did burn… wasn’t sure what it was at first but I began to feel my inside mouth more…felt off… then i thought i had cuts on my lower inner lip… nope, my inner lip was just feeling sensitive because it had been exposed to too much cinnamon essential oil or something else in the the toothpaste. Not worth the daily discomfort. Not going to use it anymore!"
,on,3,negative,"I initially liked this toothpaste because the flavour was so much better than the nuclear mint I'd been battling for years, but within a day of using this, the corners of my mouth started to get dry and developed micro cuts in the skin. After two days, my mouth was sore and dry and my lips had got worse. Three days in and my mouth, tongue and lips are stinging, sore, red and swollen. I've decided to stop using it and try something else before it gets any worse. I feel like I've got a sandpaper rough, dry as a desert, bee sting trout pout.The toothpaste is incredibly foamy - worse than regular toothpaste and unfortunately it made me gag quite a bit. I also think this is why my lips got so dry, as it was like spitting out shaving foam by the end! I like the fact that it wasn't grainy like some toothpastes, but that and the flavour were the only plus points for me. It was very expensive - about 4 times the price of my regular toothpaste. Sadly a waste of money that I can't pass on to anyone else, given the hygiene issue with that."
,on,19,positive,"I had high hopes for this toothpaste, I really did! Cinnamon happens to be one of my all time favorite flavors. I use it in so many things. Unfortunately, this toothpaste tastes like cinnamon and some sort of mint may have been passing through an adjacent space to where this was made. There is something else you need to beware of...I worked with a dentist who had been to the USSR back in the '80s. He brought back a souvenir toothpaste from Moscow. The first week he let me try a little. It tasted like getting shampoo in your mouth on accident while rinsing your hair. It was unpleasant and required many rinses and brushing with good ole ""made in the USA"" toothpaste to rid my mouth of the flavor medley.I wish this toothpaste had been as benign as the Russian paste was! Instead, everytime I've attempted to brush, I feel like I'm being punished for the F - - - word. Yes, the granddaddy of them all. I have no proof, but it's possible Lifebuoy and Palmolive collaborated on the perfect parent hack to curb that particular word and I was just the guinea pig to try it out on. Hey, I willingly tried Russian toothpaste at one point in my life...Pros: perfect for teaching lessons to the littles about the importance of not using those swear wordsCons: may cause blindness from soap poisoningWould I buy it or recommend it? Yes, if curbing swearing is the goal. I think it would also make a swell White Elephant gift."
,on,20,positive,"I can not honestly write about effectiveness because the only way to know is over time.  I had hoped for a better brushing experience in regard to flavor and feel.  While it gives one the sense that it is probably doing a good job, the overall personal satisfaction after the fact is just not there for me."
,on,29,positive,"I look for any toothpaste other than mint, so this was intriguing. It is expensive, and I would say it is a high quality product and a good size, so for a product that is not 'mass market' it is reasonable. The taste has something else in there that I cannot pin down - it has undertones of clove (and I do not like cloves) but that is not listed in the ingredients."
,on,28,positive,"I really enjoy a cinnamon tasting toothpaste. Unfortunately, this taste like couch syrup, a very medicine taste, all I said was yuk. Cleans good though like a regular toothpaste, but I chose this product because of the cinnamon taste."
,on,7,neutral,"It cleans my teeth fine, but I don't care for the taste and I usually love anything cinnamon."
,on,27,positive,It has mint in it. But the cinnamon flavor is nice. Doesn't really foam up.
,on,12,negative,It burns mouth a little.  Can't use minty toothpaste because of the burning sensation.  Surprised this also burns my mouth.
,March,2023,negative,"Das in dieser Zahnpasta enthaltene Zimtöl hat bei mir eine starke allergische Reaktionen an meinen Lippen und im Mund ausgelöst, so das die Oberlippe stark angeschwollen ist. Nach dem Absetzen ging die Schwellung wieder vollständig zurück. An der Qualität der Zahnpasta ist nichts auszusetzen."
,on,11,negative,The taste is terrible ??
,on,6,negative,"Amazing texture and flavour and my mouth felt very clean after. However, even though am not allergic to anything my mouth got blisters with in a few days and 5 days after constant use I have small blisters on my lips and they are swollen. I haven't used the toothpaste today and whent back to sandard toothpaste and my mouth is already calming down, my lips is getting back to normal size and I can start eating normally again. If you do have an allergy for anything on the ingridiets list or if your mouth and lips gets blisters after use it may be due to this toothpaste. If not, I do highly recommend it as it taste amazing and you feel clean!"
,May,2021,neutral,I like the taste but didn't like that my teeth didn't feel as clean with it.
,on,28,negative,"The first time I brushed my teeth I kept getting these whiffs of compost-fertilizer mixed in with the cinnamon flavor.I finally figured it out when I smelled the box. The brand name box which holds the toothpaste boasts of being ""green"" by it's recycled look and brown liner.... unfortunately it smells recycled in a way that includes something that reminds me of fertilizer (slightly manure-ish)... and this strong, unpleasant smell permeated the toothpaste itself (unfortunately).Maybe it's just the particular tube I got. Maybe it sat in a hot warehouse and the smell got baked in.The smell is subtle, not sharp, not unbearable, just noticeable enough that i try not to breath while I brush my teeth.I will finish the tube, but I won't be buying this again.It's a shame, because I get the sense that the cinnamon paste on it's own would seem pleasant.I believe it might just be the box that is imparting the unpleasant undertone."
,on,19,negative,This has to be the worst tasting toothpaste I have ever used. Awful chemical taste and the cinnamon taste in it is weak. I should have stayed with Coral toothpaste. I might add for anyone adventuresome to try it. If you squeeze the tube several times to mix it up it is tolerable. I am going to finish the tube and see if I can get used to it. Forgot to mention if you have not mixed it enough it will fry your mouth and gums
,on,7,positive,"Himalaya Botanique Complete Care Toothpaste, Simply Cinnamon, Plaque Reducer for Brighter Teeth and Fresh Breath, 5.29 ozI have trouble with mint/peppermint-flavored toothpaste.  It throws my mucous creation into overdrive for about a half hour.  I ordered this ""cinnamon""-flavored toothpaste.  The cost was good.  The flavor tastes awful, and it is mint and menthol based ... so ... mucous is back.  Very disappointing.  No negatives for the sellers.  They did their part very well with fast, accurate delivery and a good price."
,on,18,negative,I normally use Coral white cinnamon but it is out so I tried this. Uhhhgh AWFUL tasting and so hot I couldn't even make it 2 mins to brush my teeth bc my mouth was on fire. Cannot return so huge waste of $7. Tastes more like a hot peppermint. All reviews sd nice taste but DO NOT fall for that. It is not nice or cinnamon tasting. All it does is make your mouth burn and feel numb. Horrible. ZERO Stars!!
,August,2018,negative,"....which I personally like!?? But if you don't like cinnamon, don't buy this flavor.Cleans well, a bit watery but still an acceptable consistency.I'm a bit wary about this being manufactured in India but hopefully not a quality concern.OK but not sure if I'll buy this brand again."
,on,16,negative,where's the cinnamon?!  only a nasty overpowering menthol mint taste that just keeps getting worse!
,on,11,negative,Not good stuff.
,on,16,negative,"It is hard to discern any cinnamon taste really, I think there is a small amount of it but it more tastes like sarsaparilla tea to me instead and though I do not dislike sarsaparilla, I was wanting cinnamon."
,January,2022,negative,"I was looking for alternative flavors for a reason. Is it not clear that the product contains mint in it, which makes it unusable for me. Furthermore Due to Amazon's return policy I cant send it back even though I did not even open the box and I can smell the mint coming from it. Please make it clear so we don't waste our time and money."
,March,2023,positive,It’s mint and awful! Worst tasting toothpaste ever.
,on,8,negative,I just opened the box and the side of the toothpaste tube is split open.  The top is still sealed.  Can I send it back for a replacement?
,on,31,negative,I purchased this for my autistic family who vomit at the smell of mint. I'm glad I tried it first. There's no cinnamon flavor at all its about as minty as a dollar store collgate brand. Terrible waste of money.
,on,11,negative,"I went in really hoping to like this. Almost every alternative to the classic icky cinnamon toothpaste has been much better. This one is the only exception. It tastes horrible. Like really terrible. Pomagranate and cinnamon was a flavor combo I didn't think would work, but I thought this might've been a chance to prove me wrong. Turns out I was right the first time.I tried to get used to it and used it for another week and a half, but the taste was so appalling that I had to throw it out.The only reason this isn't getting one star is that it could be a personal preference issue, and it also did clean and whiten my teeth."
,March,2023,negative,"Très dispendieux, saveur très ordinaire et laisse un goût bizarre dans la bouche."
,on,3,negative,Doesn't seem to leave your mouth with a just brushed fresh feeling. Would not purchase again.
,on,15,positive,"They hype about this isn't that great. I do feel like it really does a good job cleaning my teeth, I thought the cinnamon taste would be more strong than it was, and it left a funky after taste in my mouth. With that being said, I didn't really feel as refreshed after brushing my teeth as I wanted to."
,on,18,negative,"I was hoping for a good strong Cinnamon Toothpaste, but sadly to say this is not it! For me it does not come across as a clean Cinnamon taste for me, but I will keep searching for a real Cinnamon tasting toothpaste that not has so much junk added to it."
,February,2022,negative,"Der Geschmack ist klasse, da ich Zimt liebe. Aber die Zahnpasta ist zu überteuert. Für 4 € würde ich Sie nochmals kaufen. Aber die Preisschwankung zwischen 8 bis 13 Euro ist schrecklich."
,January,2021,negative,"Trés déçue, j'ai commandé ce dentifrice supposément à la cannelle car je ne supporte pas le goût de la menthe et à la première utilisation le seul goût que l'on a (et qui reste longtemps dans la bouche) est la menthe.Trés trés trés déceuvant.  Qu'ils appellent ce dentifrice autrement!En plus, il contient du margousier (Neem) qui est un puissant perturbateur endocrinien, interdit dans certains pays!"
,on,5,negative,This toothpaste did not taste as I expected.  It did not taste much like cinnamon.  I didn't like the flavor.  I think the formula could be improved.  I won't buy this product again.  Not happy with it.; used half the tube and then tossed it.
