Stars,Month,Year,Sentiment_label,Review_text
3.0,June,2016,negative,It is having bubbles n solid balls in tube. May be formulation error. Paste is not evenly mixed.
3.0,January,2018,positive,Good product for teeth
1.0,July,2022,negative,bad
1.0,August,2020,negative,Don't buy this product and from this seller they are cheating customers this product is not at all worth for that cost may be they are sending a duplicate product
3.0,June,2018,positive,ok
2.0,September,2018,negative,I get toothache and gum swelling whenever i use it so I've to stick with my old toothpaste.
1.0,August,2020,positive,"The product is good, but surprised to find that it turned out to be very costly, buying in the market is cheaper."
1.0,July,2021,negative,"It's not worth, as showing in telivision it's wrong information"
1.0,July,2020,positive,"I ordered 2 pieces of sensodyne as the minimum order quantity, but i received only one in the package"
1.0,April,2021,negative,This time I got very bad product. Not at all good.
1.0,March,2021,positive,Instead of a toothpaste I have received a balmWaste of money
1.0,December,2020,negative,The have cheated us you wont get any brush free dont buy it from here
2.0,December,2017,positive,Product price is mrp 190 not 200 as shown by you at 11% discount it came to 170 clear diff of rs 10
1.0,March,2022,negative,Not good
3.0,January,2017,positive,ok
1.0,November,2020,negative,Very old and dry product despatched
3.0,June,2016,positive,Better than other products
1.0,February,2020,negative,Test of the toothpaste not like original..not working .I think dublicate product delivered.
1.0,November,2017,positive,Product is good. I have been using sensodyne for past 4-5 years.The MRP stated is wrong. They try to entice customer by showing discount. Selling price is 155 with 10 rupee disount of MRP 165.But actual MRP on the product is 155 Rupees.
1.0,February,2018,negative,Its has sort of  powdery and grainy texture which makes it very difficult to use. And also it foams way too much. No difference noted in sensitivity or overall dental health. Not worth the price paid.
3.0,June,2016,positive,Nice
1.0,October,2020,positive,Didnot get free brush
2.0,November,2017,positive,Using regularly.. now i dont feel my tooth..
1.0,April,2018,negative,It is not good quality and paste is dry in condition.also it affect on mouth and it causes mouth ulcer to all of us who use this toothpaste
1.0,September,2018,negative,Till date I don't receive in this sensodyne repair paste of 3 PC but all other item are I recived
1.0,May,2018,negative,worst product...costs you high....NAAM BADE DARSHAN CHOTE... what I suggest U never buy it...U will get better options in market at better price...
1.0,June,2019,negative,Damaged item received unable to return
2.0,May,2021,negative,I have been using this toothpaste from more than a year now.. it's real good toothpaste for sensitivity after using this I was feeling less sensitive was able to eat cold items without any problem.. but seems they are using sodium lauryl sulfate (SLS) inside of my mouth in chicks it started peeling.. I was using this paste without knowing this is the cause for that peeling.. now I hate this too much as they didn't even mention it has SLS in it.. giving two star because atleast as they said it was good for sensitivity
1.0,April,2019,negative,Damaged product received want refund
1.0,August,2018,negative,Very bad toothpaste of sensodine brand..it feels warm and cause more sensitivity!!
1.0,May,2019,negative,Goreng
1.0,November,2018,negative,Damage receive
2.0,March,2021,negative,Using since  one year but still sensitivity of teeth exists.Doesn't work at all.Waste of money though as all toothpaste it works for freshness and flavour.
1.0,June,2017,neutral,Nothing changed after using this except money.. same sensitive issue still there... Costly useless product..
3.0,June,2019,negative,"I ordered Three 100 gm Sensodyne r&r toothpastes. Each one is 130 Rs. The shipping cost, believe it or not, is Three Hundred and Fifty rupees!! 390+350= day light robbery."
1.0,April,2018,negative,Very bad
1.0,October,2017,neutral,MRP is 190 not 200. Wrong information.
1.0,September,2017,negative,Product received punctured oozing out paste. Disappointed.
2.0,July,2020,negative,To much cost for this product online shopping centre 100gm price 210 ruppe inr product open market.i m don't buy this product online shopping.
1.0,December,2017,negative,worst experience.
1.0,June,2017,positive,Worst product ever.... received an expired toothpaste....
1.0,July,2017,positive,Vicco is better than this
3.0,December,2016,positive,"#HTCI recently got this toothpaste. I don't have any problem in my teeth now. I use the general Colgate toothpaste and brush 2 times a day. so my gums are perfect. Coming to the toothpaste, this is not different from my current toothpaste, tastes little different. My mother is using it also and she got some relief from the pain for some time. so it's good for temporary relief but not a permanent solution. May give the result over a longer period(Need to use).The flavor is minty, same as my regular toothpaste. I would use the toothpaste if the price is less or some other added advantages like in taste or freshness or having some gum problem, otherwise the my regular toothpaste is enough for to maintain the regular teeth."
3.0,December,2016,negative,"#HTCRecently received this product from home tester club for  honest review.Lately I've been suffering from pain and swelling which is because  of the wisdom tooth which instead is making my teeth sensitive to anything I'm eating or drinking.I am using sensodyne sensitive toothpaste for the last one week and here is my take on it:pros:*helps in relieving the pain*prevents cavities*frothy enoughcons:*nothing different from my current toothpaste i.e colgate*didn't mention if it contains sodium lauryl sulphate which is the ingridient that cause it to froth.*doesn't removes stainOverall and affordable tooth paste ,but nothing spectacular about it which will make it stand out in the market except for the new novamin technology formula(patented)."
1.0,March,2017,negative,Received wrong product... Ridiculous!!!
3.0,November,2023,negative,"Bought for super sensitive teeth, but it still stings a bit. Could not find the Sentim potassium nitrate and sodium chloride toothpaste, so bought this. I would say Sentim is better if you have super sensitive teeth."
3.0,August,2023,positive,Best toothpaste
1.0,January,2024,neutral,"I don't like it more in future. It is not original,  it is duplicate."
1.0,December,2023,positive,Worst quality and price very high
3.0,August,2022,positive,ACCEPTABLE
3.0,September,2021,positive,If price will lesser than local market then this is good one toothpaste available in Indian markets it is my point of view
2.0,June,2021,positive,While making order it was showing 200 mrp and price 160 inclusive gstBut when I saw the mrp on the product it was 160Why shoould somebody will buy henceforth from u cheaters
3.0,February,2016,negative,"The quality of this toothpaste is not same as I use to buy in the Middle East. Definitely, it is lacking the R&D touch in India.  More importantly, price of this product increased from 80 to 140 rupees which is not worth for the quantity and quality."
3.0,October,2016,neutral,"Before using this I used to experience sensitivity even while drinking water. After using this for almost two months, I don't have problem drinking water but after eating sweets/chocolates I still experience the same problem."
1.0,March,2016,negative,It caused more sensitivity to me infact have to take medication for few days. Then realised that this paste is causing prob. Discontinued
1.0,May,2023,negative,This is a worst toothpaste ever tried it will make your healthy teeth hell after using this my gum started swollen and bleed don't use this ????????
1.0,December,2016,negative,"Toothbrush is missed in this pack that contains only paste, so upset."
1.0,November,2016,negative,"tooth brsh is missing, this pack contain only paste. so upset"
1.0,December,2017,positive,Highly priced
3.0,September,2017,negative,It has immediate relief only when we use it. It just subsides the problem but doesn't offer any cure
3.0,December,2016,positive,#HTC A very good product for sensitive teeth. Results are seen after regular use...
3.0,December,2016,positive,#HTC nice product... It works good on sensitive teeth.
1.0,February,2017,positive,Its too costly so I will recomnend u to use assure whitning toothpaste.It will give u same result
1.0,March,2017,neutral,Test is not like the one purchased from store
1.0,January,2023,neutral,Duplicate product. It is not the original product.  After using this my teeth sensitivity has increased. Worse quality of the product.
1.0,June,2023,negative,I think packet is broken and replace the product with duplicate.
,on,26,neutral,"This review is similar to a previous customer review. I ordered 2 tubes. They arrived wrapped in plastic, they were not in a box. When I opened one of the tubes, it did not have a protective cover like all toothpaste I buy. When checked the back to see where it was made, the country was no where to be found. I am returning them."
,on,9,positive,
,on,10,positive,Normally there is a silver seal on the tube opening.
,on,12,neutral,"I ordered 2 tubes.  They arrived wrapped in saran wrap, they were not in a box. When I opened one of the tubes, it did not have a protective cover like all toothpaste I buy. When checked the back to see where it was made, the country was no where to be found on the website. I am returning them."
,on,28,negative,Sensodyne products are the only tooth and mouthcare items that I use because of extremely sensitive teeth.  I had some tooth pain recently despite just getting a clean bill of health from my dentist.  I used the Rapid Relief for several days but it showed me no  relief.  At that point I decided to go back to the regular Sensodyne toothpaste and my pain from sensisensitiis gone.  This new toothpaste doesn't work as well for me.
,on,29,neutral,Not a full size tube of toothpaste
,on,21,positive,"Would not buy it again , I’ll go back to the one from Canada it works better ."
,on,23,neutral,It did not indicate in the product that this item was manufactured  in India. I could smell the toothpaste  before I opened  the package. Also the original  description  indicated it was larger sized. Now it says 80 grams which is half the size . I thought I was getting 2 4.2 oz tubes not 2 80 gram packages.
,on,9,positive,I thought the ad was for a larger size because of the 80 gms. Lesson learned.
,on,12,positive,Was to much money
3.0,September,2023,positive,Price to high
3.0,September,2023,neutral,Koi extra effect mere sensitivity pr nahi hai
2.0,October,2023,positive,Price High
3.0,November,2022,positive,Product seems missing some good quality to give you fresh and comfortable feeling for your mouth and also not giving relief to gum problems and tooth ache
3.0,September,2022,negative,It's different from other sensodyne flavours not satisfied
3.0,January,2022,positive,"The toothpaste is good,but still repair and protect wins the game easily."
1.0,August,2023,positive,Freshness is missing
1.0,June,2023,neutral,Worst no result and expensive for 70 grams
2.0,April,2022,positive,Average
2.0,January,2022,positive,Super
1.0,April,2022,negative,The product come with seal break onthe  mouth of toothpaste or the taste is worst
1.0,November,2021,negative,Not at all recommended. Tastes like chemical with a very bad smell.
1.0,April,2022,positive,
1.0,May,2022,neutral,No result
1.0,October,2022,positive,
2.0,January,2022,positive,I have been using rapid relief for a very long time. But this time i decided to try this  new toothpaste. I must say rapid relief is a lot better than this coz the freshness remains till the end of the day
3.0,August,2023,positive,"Good one iteam,.... ... ....... ..... good quality ...... ...... .....good product..... ... .... .... .... .... .... ...."
3.0,July,2023,negative,Quality is not good
3.0,February,2023,negative,Product cost is high as compare to market . Amazon is not good for shopping. Costly product and bad products.
2.0,September,2023,positive,Good
3.0,February,2023,positive,Good product
3.0,January,2023,positive,Good
2.0,June,2023,negative,The package was damaged and it seems it was opened and then re-sealed
3.0,January,2023,positive,Okay
3.0,January,2021,neutral,Donot believe on TV advertising of any product.Don't buy until you are advised by a dentist to use this toothpaste.I am using sensodyne for more than 2 years and not a little difference I felt about sensitivity of my teeth.You can visit a dentist in cost of two 100  gm toothpaste tube. So I advise first dentist.????
3.0,August,2022,positive,Value for money
3.0,March,2022,positive,"The product, no doubt is good. But the Amazon officials messed up by giving loose tunes without packets and without good  sealed packing."
3.0,August,2021,negative,Packing would have been more better so as the handling too. Its taped directly and when you open it peeled off where you cannot see mfg / exp dates. In addition the tubes are sqeezed.
1.0,September,2023,positive,The product was ok but the seal was ripped off.
2.0,March,2023,positive,Na
1.0,September,2023,negative,It should be thrown out Not a usable one
2.0,January,2023,positive,I have received 2 sensodyne fresh gel in 1 box
3.0,May,2022,positive,Good product
3.0,July,2021,positive,Taste is so - so but its effect is good. I used it for toothache and 20% ache has been gone
1.0,August,2023,positive,440 to print rate hai
3.0,February,2022,positive,Average quality.
3.0,October,2021,negative,"Packaging is not good, one of the three had licked out."
3.0,September,2021,positive,Ok
3.0,May,2021,negative,I try but not good work to pest
3.0,July,2021,positive,Value for money ??
3.0,June,2021,positive,Product is duplicate
1.0,May,2023,negative,I have ordered two items but only one item is delivered and one item (sensodyne toothpaste) is missing
2.0,August,2022,negative,perhaps it is duplicate product.
2.0,June,2022,positive,
2.0,April,2022,negative,Not good for health
2.0,February,2022,negative,"Bad product,I resived the product with broken seal"
1.0,March,2023,positive,Very good product an I am always used this product
2.0,September,2021,negative,The pack has tunes of lower weight. Looks like paste is replaced
2.0,September,2021,negative,Dislike because diya thin aur aaya do
1.0,April,2023,negative,Damaged items
2.0,September,2021,positive,Not bad
1.0,January,2023,positive,Received only two tube in the pack
1.0,March,2023,positive,Waste product
1.0,May,2022,negative,I didn't trust the older negative reviews on this product and still ordered it. I recieved two fresh gel packs and the seal on both the boxes was damaged.
2.0,May,2021,negative,Damaged package. Got doubt on authenticity of product.
1.0,February,2022,negative,"The Product seal is opened when I received my package.  And in the box mrp mentioned.But inside, in Product MRP is 0.So it is question for authenticity."
1.0,May,2022,negative,Packaging was very bad.Tamper evident seal was damaged and torn.Wont be using this product out of safety issues.
1.0,June,2022,negative,Two pastes are missing as you can see in the picture
1.0,August,2021,negative,I don't know who was wrong here but my money has gone waste. so next time I will be think twice for purchase in amazon.
1.0,August,2021,positive,Seal was already broken and few past already sqeazed out and 25 percent inside is just air. Thank you for quick refund. ??
1.0,June,2021,negative,One item was missing from the packet. Only two paste tube was there and the seal was broken too.
1.0,February,2022,positive,Recieved it in open condition  seal tampered and package .
1.0,October,2021,positive,
1.0,September,2021,neutral,Toothpaste is not packed property as review product.Loos toothpest in the box.
1.0,February,2022,negative,Box seal is Broken.
1.0,March,2022,negative,Waste of money
1.0,August,2021,positive,Packet was open and torn.
1.0,September,2021,neutral,There is no freshness
1.0,July,2021,negative,Not the best but good
1.0,August,2021,positive,"Cheating, seal is open"
1.0,July,2021,positive,Nacli pest Mila mujhe
1.0,June,2021,negative,Not a good product
1.0,September,2021,negative,Not sure if I was delivered original product
2.0,August,2018,negative,Vry bad
1.0,June,2021,negative,bakwas
2.0,May,2021,negative,Product packaging is very bad... The box of the toothpaste is already opened.... Not as expected..
1.0,September,2021,negative,Seal tampered. Not a genuine product. Lost the trust on Amazon Choice product.
1.0,August,2021,negative,???Guys... Please please please dont buy this product because of the cheap price.This product is FAKE.I got it opened.After using this paste i got mouth allergy.
1.0,June,2021,positive,Send me duplicate product
1.0,December,2023,negative,I confused about the originality
1.0,January,2023,positive,Duplicate Item delivered
1.0,July,2021,positive,"Duplicate product,"
1.0,October,2023,negative,Totally duplicate product . Wrost product ever i received.nothing like original
1.0,July,2021,negative,Absolutely looking fake and the print and all the details seems to be a first copy of original product
1.0,July,2021,negative,Fake and Duplicate items - please don't buy it and how amazon has recommended the duplicate itemsAmazon loses the trustworthy
1.0,November,2023,positive,Sensidyne  Fresh Gel . Duplicate product and tube has less material and air filled .Batch no  and other details can be collected from my statement of account
1.0,March,2021,negative,The tooth paste I received was fake and not original
1.0,September,2023,positive,
1.0,October,2023,negative,Cheating our people
1.0,September,2021,negative,Dislike
1.0,June,2021,negative,Totally different product. I don't know is a fake or original!!!!
1.0,April,2021,negative,"This Is Not Original This is Fake Product And it is a copy of sensodyne , no freshness , no mint"
1.0,July,2021,negative,"I have received duplicate Product. Amazon shows original product images, but it is not a original ""Sensodyne Fresh Gel"" ToothPaste.Because Logo is different, product seal is broken and not a genuine product, poor quality."
1.0,January,2023,positive,FAKE PRODUCT
1.0,August,2021,negative,Bahut hi fake item hai aur aur is toothpaste test mein koi dam nahin hai
1.0,August,2021,negative,I don't like
3.0,February,2024,positive,Good
3.0,September,2023,positive,Good for cleaning the teeth
3.0,February,2023,neutral,"Is it original pack or duplicate, since I am not seeing the aluminium sheet packing on the paste coming area."
1.0,October,2023,negative,Product box was delivered in seal opened and damaged condition.
3.0,July,2022,positive,Product is genuine and authentic from sensodyne brand and seller. I recommend this product.
3.0,July,2022,neutral,Not satisfied with packaging.... Not problems regarding the product
2.0,April,2023,positive,Other flavour are better
1.0,October,2023,positive,
3.0,March,2022,positive,Good
3.0,March,2022,positive,Good
2.0,July,2022,negative,"Worst toothpaste,  facing issue after usage. Gum problems and cool sensitivity have increased. Before i never had faced such an issue. Will never recommend this one."
1.0,August,2023,positive,
3.0,August,2021,positive,Price is too high as per quality
3.0,November,2021,positive,Like
3.0,September,2021,positive,I think copy p
1.0,July,2023,neutral,Waste products pls don't buy
3.0,September,2021,positive,it's ok
3.0,September,2021,positive,Like
3.0,August,2021,positive,Good
2.0,September,2022,negative,Dislike
3.0,March,2021,negative,Like it sofar.
1.0,May,2023,negative,V bad product.
1.0,March,2023,negative,Products are mismatched with order and packing was very worst.
3.0,March,2020,negative,Product is damage..Need to replace or refund.
1.0,October,2021,negative,"The seal is broken!!  This is not trust worthy, you mention buy 2 get 1 free and then break the box seal and put random toothpaste into the package , this is not acceptable!Great dislikes, I am sceptical to use this as well,need a return"
1.0,February,2022,positive,
1.0,January,2022,negative,"I have been trying to buy this item for the past 2months and product is now available to buy. But expiry date is March 2022.it is having 3toothpastes, one person can use this for min 6months. Its not a good thing to deliver this kind of products with upcoming expiry date"
2.0,April,2021,negative,Recent this product very Bad quality
3.0,March,2020,positive,Good
3.0,March,2020,positive,Ok
3.0,January,2020,positive,Good one
3.0,January,2020,positive,Good
2.0,July,2021,negative,Seal was broken
3.0,November,2019,positive,Nice
1.0,July,2022,positive,
1.0,January,2022,positive,
2.0,June,2021,positive,Good
1.0,July,2022,negative,It is too much air in toothpaste. It is bad quality.
2.0,April,2021,negative,Product is broken
1.0,October,2019,positive,"The product is good but buy this locally not from here.I received the box with broken seal, and to top it off the ""most customer centric company on Earth"" suggested me to accept it since the product is not damaged ""just a broken seal"""
2.0,July,2020,positive,Ok type
1.0,June,2022,positive,
1.0,May,2021,negative,I can see the price has dropped by ?60 so it’s useless to buy at a high price
1.0,June,2021,positive,Only 2x150g received instead of 3...Ordered because buy 2 get 1 ... But received only 2..
1.0,April,2022,negative,Fake product . Don't purchase it. Waste of money
1.0,October,2021,negative,Upto last i m satisfied with is quality. But this quality is doubtful is it original or not.
2.0,February,2020,positive,Great
1.0,August,2021,positive,I think individual packing of material of master packing
2.0,May,2019,negative,Taste seems differrnt
1.0,August,2021,positive,
1.0,September,2021,neutral,Not flavor not West money
1.0,August,2021,negative,Damage the product don't but it
1.0,January,2022,positive,The seal is open..
1.0,August,2021,negative,Damaged product received
1.0,August,2021,positive,Seal is open
1.0,July,2021,negative,Not good Qulatiy
1.0,May,2021,negative,Bad.
1.0,June,2021,negative,Very bad product
1.0,November,2021,neutral,Iam not interested
1.0,December,2019,negative,Descrepancy in one packet.Instead of Three sensodyne tooth pastes only two were present and one is missing.
1.0,November,2021,negative,Not good
1.0,October,2020,neutral,Only Advertising ....Not Useful...
1.0,December,2022,negative,How come the product with MRP 398/-being sold at 440/-?? You can see the MRP in the pic. Pure cheating
1.0,November,2021,positive,Buy this if and only if you want to use this brand's fan. Quality is ok ok. But absolutely negative value for money. Rs.133 for 150g is not a good deal with adjustable paste quality. It has has Wired mint flavour.
1.0,July,2021,negative,Low quality product West of money expensive product.  Bad quality product not valid with quality bad bad bad bad bad
1.0,November,2019,negative,I ordered buy 2 get 1 free pack only But in this pack we got only 2 pieces of out 3  .we received the develivery packet with opened .I am fully dissatisfied with this
1.0,November,2019,negative,"Valued item,but damaged."
2.0,October,2021,negative,"I have bought it twice and both the times the company seal on the packet from both sides were broken. Then white tape was used to stick the box. First time, I thought it might have been a genuine mistake but same thing happened the next time as well. WHY?"
1.0,September,2021,negative,tooth sensitive is not curable in mentioned advertisement.its all fake but price is too high.Colgate tooth powder is curable within two days.
1.0,April,2021,positive,Duplicate product
1.0,April,2021,positive,Duplicate product
1.0,May,2021,positive,Duplicate product
1.0,February,2021,negative,Bad experience
1.0,June,2021,neutral,"Duplicate product, it doesn't work as original sensodyne."
1.0,July,2023,negative,"Seal is looklike duplicate and tampered, box packing graphics seems dull and light, should be investigated for a fake product"
1.0,January,2020,neutral,"This is not orijinal, this is dupelicate product"
1.0,April,2023,positive,Duplicate product
1.0,February,2022,negative,I thought this is a fake product .I was looking into all the reviews earlier...most of them already said received with broken seal still I was purchased because I believe Amazon but totally disappointed never expected this ?? Please don't buy.
1.0,April,2021,negative,"received duplicate toothpaste, totally waste."
1.0,April,2021,neutral,It is not original product
1.0,August,2021,negative,Waste of money
2.0,June,2021,negative,These aren't the original sysodine toothpaste.Effectiveness on sensitive teeth isn't the same it used to be.Buy from local shop!
1.0,September,2021,negative,This product is duplicatr
1.0,November,2021,negative,When I received this product.. Seal is already broken... And it's taste very bad.. It's not effective and it's very worse quality...
1.0,November,2023,negative,This not sensodyne it’s a fake product I have been using this for past 30 years from UK to another 16 countries hence I can tell the difference and further all sensdyne paste have silver foil this dose not
1.0,June,2023,negative,"Seal is tampered, box packing graphics seems dull and light, should be investigated for a fake product"
3.0,December,2023,positive,Ok
2.0,February,2024,positive,"The product is good but delivery is not, one  item was missing."
3.0,April,2023,negative,Good reach because of the taper. Not so good compared to other brands I've used in the past because bristles are beginning to bend over within a matter of a few weeks of use.
1.0,January,2024,negative,Don't Buy it . Duplicate product is  selling and you can't use it
3.0,May,2023,negative,It was stated as with soft bristles. Actually  it is very hard. No use for those who are using soft brushes.
3.0,May,2023,positive,hard
1.0,December,2023,negative,This time these brushes are very hard even blood comes in my teeth. Why these brushes are too hard .I purchased other brushes from market.they were soft but why this time hard
3.0,February,2023,positive,Did not last as long as the exact same toothbrush I had bought abroad.
1.0,December,2023,negative,Bristles are very hard that can harm mouth linings and gums
3.0,December,2022,negative,I would prefer ultrasoft. This is okay for people whose gums are strong.
1.0,September,2023,negative,I ordered this truth brush and it has not reached me yet.I feel very bad about thisthis is very bad workno one orders this?? ????? ???? ????? ????? ???? ?? ?? ??? ?? ???? ??? ?? ?????? ???? ???? ???? ???? ??? ???? ???? ????? ??? ????? ??? ?? ????? ? ???
3.0,July,2022,negative,Earlier it used to be more soft now sensodyne has reduced its quality and launched another product with same look like &  branding it as ultra soft....nice trick...very bad & sad
3.0,May,2021,positive,Packing was 3 times. Still the main packing was tempered/torn. I didn't like it.It was toothbrush set 2. I m thankful to God the product is same. Qty. Also ok.Amazon should improve on delivery. Three stars not to product but Amazon delivery.
3.0,July,2022,positive,Nice one.very soft. Less teeth abrasion.go for it.
3.0,February,2022,negative,Not much softness. Taken extra money. This is ridiculous
1.0,September,2023,negative,"Very hard, not good don't buy"
3.0,July,2021,negative,handles are too flimsy... quality is degrading every time I buy a toothbrush from Sensodyne brand.
3.0,July,2021,positive,"The brush is soft in nature,cleaning of teeth is also well."
1.0,July,2023,positive,Economy product.expect such quality tool
1.0,June,2023,negative,We can use only for a month.waste of moneyDon't buy
3.0,July,2021,neutral,Bristles are not soft
3.0,June,2021,negative,Received one brush with damaged Brussels.
1.0,June,2023,positive,"I ordered 5, but received 4"
3.0,June,2021,neutral,Not original product
1.0,May,2023,positive,ITS A HARD BRISTLE BRUSH... HARSH ON TEETH. HIGHLY DISSAPOINTED.
1.0,July,2023,positive,Gh
1.0,December,2022,neutral,This is not a soft brush as claimed by them. Dentist advised me to use soft bristle brushes as I have sensitive teeth but this brush is very hard and not gentle on sensitive teeth.
3.0,February,2019,negative,Toothbrush quality of bristle is not good. Sebsodyne is good company but this product they failed. not worth it
1.0,May,2021,negative,"Useless brisells are hard it isnt enamel friendly n for gums too my mom used it once before so she asked me to order again, but now aftr 1 use , she dosnt wana use it again i brought another brush for her, not worth the money , i myself hv used the same product before taken from other plc n  it was soft ,?? now its become worst ..!!"
3.0,July,2020,negative,Not so good
1.0,July,2022,negative,Never Buy this as it is costlier than MRP and actual MRP is concealed with permanent marker.Also It didn’t bears Soft Bristles.No one listen to your problem as the product is non- returnable. Purchase at your own Risk ..
1.0,April,2023,positive,
3.0,January,2018,negative,I am fan of Oral-B... this one not to the quality of Oral-B..quality wise it is equal to colgate in my opinion..
1.0,January,2023,negative,Don’t sale such a defective product
3.0,November,2017,positive,"Brush is really nice and soft,  however the rubber grip develops black mold within a few days which is hard to get rid of."
2.0,June,2021,neutral,I'm not a fan
3.0,May,2017,negative,Bristles are dense but some are scattered which is not expected. It feels bad while brushing. May be manufactured defective.
3.0,August,2019,positive,Hdducux
3.0,July,2016,positive,"Far better than oral B and other brands. Its very smooth in mouth from 1st use. THough bought at MRP, still worthy.Stop using free supplied toothbrushes."
3.0,August,2017,positive,The price is little bit high but that's not much. The brushes are all good.
3.0,May,2019,positive,Good
3.0,December,2017,negative,Very soft bristles. Would prefer something a little firmer to remove the plaque.
