Stars,Month,Year,Sentiment_label,Review_text
3.0,June,2016,negative,It is having bubbles n solid balls in tube. May be formulation error. Paste is not evenly mixed.
3.0,January,2018,positive,Good product for teeth
1.0,July,2022,negative,bad
1.0,August,2020,negative,Don't buy this product and from this seller they are cheating customers this product is not at all worth for that cost may be they are sending a duplicate product
3.0,June,2018,positive,ok
2.0,September,2018,negative,I get toothache and gum swelling whenever i use it so I've to stick with my old toothpaste.
1.0,August,2020,positive,"The product is good, but surprised to find that it turned out to be very costly, buying in the market is cheaper."
1.0,July,2021,negative,"It's not worth, as showing in telivision it's wrong information"
1.0,July,2020,positive,"I ordered 2 pieces of sensodyne as the minimum order quantity, but i received only one in the package"
1.0,April,2021,negative,This time I got very bad product. Not at all good.
1.0,March,2021,positive,Instead of a toothpaste I have received a balmWaste of money
1.0,December,2020,negative,The have cheated us you wont get any brush free dont buy it from here
2.0,December,2017,positive,Product price is mrp 190 not 200 as shown by you at 11% discount it came to 170 clear diff of rs 10
1.0,March,2022,negative,Not good
3.0,January,2017,positive,ok
1.0,November,2020,negative,Very old and dry product despatched
3.0,June,2016,positive,Better than other products
1.0,February,2020,negative,Test of the toothpaste not like original..not working .I think dublicate product delivered.
1.0,November,2017,positive,Product is good. I have been using sensodyne for past 4-5 years.The MRP stated is wrong. They try to entice customer by showing discount. Selling price is 155 with 10 rupee disount of MRP 165.But actual MRP on the product is 155 Rupees.
1.0,February,2018,negative,Its has sort of  powdery and grainy texture which makes it very difficult to use. And also it foams way too much. No difference noted in sensitivity or overall dental health. Not worth the price paid.
3.0,June,2016,positive,Nice
1.0,October,2020,positive,Didnot get free brush
2.0,November,2017,positive,Using regularly.. now i dont feel my tooth..
1.0,April,2018,negative,It is not good quality and paste is dry in condition.also it affect on mouth and it causes mouth ulcer to all of us who use this toothpaste
1.0,September,2018,negative,Till date I don't receive in this sensodyne repair paste of 3 PC but all other item are I recived
1.0,May,2018,negative,worst product...costs you high....NAAM BADE DARSHAN CHOTE... what I suggest U never buy it...U will get better options in market at better price...
1.0,June,2019,negative,Damaged item received unable to return
2.0,May,2021,negative,I have been using this toothpaste from more than a year now.. it's real good toothpaste for sensitivity after using this I was feeling less sensitive was able to eat cold items without any problem.. but seems they are using sodium lauryl sulfate (SLS) inside of my mouth in chicks it started peeling.. I was using this paste without knowing this is the cause for that peeling.. now I hate this too much as they didn't even mention it has SLS in it.. giving two star because atleast as they said it was good for sensitivity
1.0,April,2019,negative,Damaged product received want refund
1.0,August,2018,negative,Very bad toothpaste of sensodine brand..it feels warm and cause more sensitivity!!
1.0,May,2019,negative,Goreng
1.0,November,2018,negative,Damage receive
2.0,March,2021,negative,Using since  one year but still sensitivity of teeth exists.Doesn't work at all.Waste of money though as all toothpaste it works for freshness and flavour.
1.0,June,2017,neutral,Nothing changed after using this except money.. same sensitive issue still there... Costly useless product..
3.0,June,2019,negative,"I ordered Three 100 gm Sensodyne r&r toothpastes. Each one is 130 Rs. The shipping cost, believe it or not, is Three Hundred and Fifty rupees!! 390+350= day light robbery."
1.0,April,2018,negative,Very bad
1.0,October,2017,neutral,MRP is 190 not 200. Wrong information.
1.0,September,2017,negative,Product received punctured oozing out paste. Disappointed.
2.0,July,2020,negative,To much cost for this product online shopping centre 100gm price 210 ruppe inr product open market.i m don't buy this product online shopping.
1.0,December,2017,negative,worst experience.
1.0,June,2017,positive,Worst product ever.... received an expired toothpaste....
1.0,July,2017,positive,Vicco is better than this
3.0,December,2016,positive,"#HTCI recently got this toothpaste. I don't have any problem in my teeth now. I use the general Colgate toothpaste and brush 2 times a day. so my gums are perfect. Coming to the toothpaste, this is not different from my current toothpaste, tastes little different. My mother is using it also and she got some relief from the pain for some time. so it's good for temporary relief but not a permanent solution. May give the result over a longer period(Need to use).The flavor is minty, same as my regular toothpaste. I would use the toothpaste if the price is less or some other added advantages like in taste or freshness or having some gum problem, otherwise the my regular toothpaste is enough for to maintain the regular teeth."
3.0,December,2016,negative,"#HTCRecently received this product from home tester club for  honest review.Lately I've been suffering from pain and swelling which is because  of the wisdom tooth which instead is making my teeth sensitive to anything I'm eating or drinking.I am using sensodyne sensitive toothpaste for the last one week and here is my take on it:pros:*helps in relieving the pain*prevents cavities*frothy enoughcons:*nothing different from my current toothpaste i.e colgate*didn't mention if it contains sodium lauryl sulphate which is the ingridient that cause it to froth.*doesn't removes stainOverall and affordable tooth paste ,but nothing spectacular about it which will make it stand out in the market except for the new novamin technology formula(patented)."
1.0,March,2017,negative,Received wrong product... Ridiculous!!!
