Stars,Month,Year,Sentiment_label,Review_text
,on,19,positive,"I had high hopes for this toothpaste, I really did! Cinnamon happens to be one of my all time favorite flavors. I use it in so many things. Unfortunately, this toothpaste tastes like cinnamon and some sort of mint may have been passing through an adjacent space to where this was made. There is something else you need to beware of...I worked with a dentist who had been to the USSR back in the '80s. He brought back a souvenir toothpaste from Moscow. The first week he let me try a little. It tasted like getting shampoo in your mouth on accident while rinsing your hair. It was unpleasant and required many rinses and brushing with good ole ""made in the USA"" toothpaste to rid my mouth of the flavor medley.I wish this toothpaste had been as benign as the Russian paste was! Instead, everytime I've attempted to brush, I feel like I'm being punished for the F - - - word. Yes, the granddaddy of them all. I have no proof, but it's possible Lifebuoy and Palmolive collaborated on the perfect parent hack to curb that particular word and I was just the guinea pig to try it out on. Hey, I willingly tried Russian toothpaste at one point in my life...Pros: perfect for teaching lessons to the littles about the importance of not using those swear wordsCons: may cause blindness from soap poisoningWould I buy it or recommend it? Yes, if curbing swearing is the goal. I think it would also make a swell White Elephant gift."
,on,20,positive,"I can not honestly write about effectiveness because the only way to know is over time.  I had hoped for a better brushing experience in regard to flavor and feel.  While it gives one the sense that it is probably doing a good job, the overall personal satisfaction after the fact is just not there for me."
,on,29,positive,"I look for any toothpaste other than mint, so this was intriguing. It is expensive, and I would say it is a high quality product and a good size, so for a product that is not 'mass market' it is reasonable. The taste has something else in there that I cannot pin down - it has undertones of clove (and I do not like cloves) but that is not listed in the ingredients."
,on,28,positive,"I really enjoy a cinnamon tasting toothpaste. Unfortunately, this taste like couch syrup, a very medicine taste, all I said was yuk. Cleans good though like a regular toothpaste, but I chose this product because of the cinnamon taste."
,on,7,neutral,"It cleans my teeth fine, but I don't care for the taste and I usually love anything cinnamon."
,on,27,positive,It has mint in it. But the cinnamon flavor is nice. Doesn't really foam up.
,on,12,negative,It burns mouth a little.  Can't use minty toothpaste because of the burning sensation.  Surprised this also burns my mouth.
,March,2023,negative,"Das in dieser Zahnpasta enthaltene Zimtöl hat bei mir eine starke allergische Reaktionen an meinen Lippen und im Mund ausgelöst, so das die Oberlippe stark angeschwollen ist. Nach dem Absetzen ging die Schwellung wieder vollständig zurück. An der Qualität der Zahnpasta ist nichts auszusetzen."
,on,11,negative,The taste is terrible 😩
,on,6,negative,"Amazing texture and flavour and my mouth felt very clean after. However, even though am not allergic to anything my mouth got blisters with in a few days and 5 days after constant use I have small blisters on my lips and they are swollen. I haven't used the toothpaste today and whent back to sandard toothpaste and my mouth is already calming down, my lips is getting back to normal size and I can start eating normally again. If you do have an allergy for anything on the ingridiets list or if your mouth and lips gets blisters after use it may be due to this toothpaste. If not, I do highly recommend it as it taste amazing and you feel clean!"
,May,2021,neutral,I like the taste but didn't like that my teeth didn't feel as clean with it.
,on,28,negative,"The first time I brushed my teeth I kept getting these whiffs of compost-fertilizer mixed in with the cinnamon flavor.I finally figured it out when I smelled the box. The brand name box which holds the toothpaste boasts of being ""green"" by it's recycled look and brown liner.... unfortunately it smells recycled in a way that includes something that reminds me of fertilizer (slightly manure-ish)... and this strong, unpleasant smell permeated the toothpaste itself (unfortunately).Maybe it's just the particular tube I got. Maybe it sat in a hot warehouse and the smell got baked in.The smell is subtle, not sharp, not unbearable, just noticeable enough that i try not to breath while I brush my teeth.I will finish the tube, but I won't be buying this again.It's a shame, because I get the sense that the cinnamon paste on it's own would seem pleasant.I believe it might just be the box that is imparting the unpleasant undertone."
,on,19,negative,This has to be the worst tasting toothpaste I have ever used. Awful chemical taste and the cinnamon taste in it is weak. I should have stayed with Coral toothpaste. I might add for anyone adventuresome to try it. If you squeeze the tube several times to mix it up it is tolerable. I am going to finish the tube and see if I can get used to it. Forgot to mention if you have not mixed it enough it will fry your mouth and gums
,on,7,positive,"Himalaya Botanique Complete Care Toothpaste, Simply Cinnamon, Plaque Reducer for Brighter Teeth and Fresh Breath, 5.29 ozI have trouble with mint/peppermint-flavored toothpaste.  It throws my mucous creation into overdrive for about a half hour.  I ordered this ""cinnamon""-flavored toothpaste.  The cost was good.  The flavor tastes awful, and it is mint and menthol based ... so ... mucous is back.  Very disappointing.  No negatives for the sellers.  They did their part very well with fast, accurate delivery and a good price."
,on,18,negative,I normally use Coral white cinnamon but it is out so I tried this. Uhhhgh AWFUL tasting and so hot I couldn't even make it 2 mins to brush my teeth bc my mouth was on fire. Cannot return so huge waste of $7. Tastes more like a hot peppermint. All reviews sd nice taste but DO NOT fall for that. It is not nice or cinnamon tasting. All it does is make your mouth burn and feel numb. Horrible. ZERO Stars!!
,August,2018,negative,"....which I personally like!😂 But if you don't like cinnamon, don't buy this flavor.Cleans well, a bit watery but still an acceptable consistency.I'm a bit wary about this being manufactured in India but hopefully not a quality concern.OK but not sure if I'll buy this brand again."
,on,16,negative,where's the cinnamon?!  only a nasty overpowering menthol mint taste that just keeps getting worse!
,on,11,negative,Not good stuff.
,on,16,negative,"It is hard to discern any cinnamon taste really, I think there is a small amount of it but it more tastes like sarsaparilla tea to me instead and though I do not dislike sarsaparilla, I was wanting cinnamon."
,January,2022,negative,"I was looking for alternative flavors for a reason. Is it not clear that the product contains mint in it, which makes it unusable for me. Furthermore Due to Amazon's return policy I cant send it back even though I did not even open the box and I can smell the mint coming from it. Please make it clear so we don't waste our time and money."
,March,2023,positive,It’s mint and awful! Worst tasting toothpaste ever.
,on,8,negative,I just opened the box and the side of the toothpaste tube is split open.  The top is still sealed.  Can I send it back for a replacement?
,on,31,negative,I purchased this for my autistic family who vomit at the smell of mint. I'm glad I tried it first. There's no cinnamon flavor at all its about as minty as a dollar store collgate brand. Terrible waste of money.
,on,11,negative,"I went in really hoping to like this. Almost every alternative to the classic icky cinnamon toothpaste has been much better. This one is the only exception. It tastes horrible. Like really terrible. Pomagranate and cinnamon was a flavor combo I didn't think would work, but I thought this might've been a chance to prove me wrong. Turns out I was right the first time.I tried to get used to it and used it for another week and a half, but the taste was so appalling that I had to throw it out.The only reason this isn't getting one star is that it could be a personal preference issue, and it also did clean and whiten my teeth."
,March,2023,negative,"Très dispendieux, saveur très ordinaire et laisse un goût bizarre dans la bouche."
,on,3,negative,Doesn't seem to leave your mouth with a just brushed fresh feeling. Would not purchase again.
,on,15,positive,"They hype about this isn't that great. I do feel like it really does a good job cleaning my teeth, I thought the cinnamon taste would be more strong than it was, and it left a funky after taste in my mouth. With that being said, I didn't really feel as refreshed after brushing my teeth as I wanted to."
,on,18,negative,"I was hoping for a good strong Cinnamon Toothpaste, but sadly to say this is not it! For me it does not come across as a clean Cinnamon taste for me, but I will keep searching for a real Cinnamon tasting toothpaste that not has so much junk added to it."
,February,2022,negative,"Der Geschmack ist klasse, da ich Zimt liebe. Aber die Zahnpasta ist zu überteuert. Für 4 € würde ich Sie nochmals kaufen. Aber die Preisschwankung zwischen 8 bis 13 Euro ist schrecklich."
,January,2021,negative,"Trés déçue, j'ai commandé ce dentifrice supposément à la cannelle car je ne supporte pas le goût de la menthe et à la première utilisation le seul goût que l'on a (et qui reste longtemps dans la bouche) est la menthe.Trés trés trés déceuvant.  Qu'ils appellent ce dentifrice autrement!En plus, il contient du margousier (Neem) qui est un puissant perturbateur endocrinien, interdit dans certains pays!"
,on,5,negative,This toothpaste did not taste as I expected.  It did not taste much like cinnamon.  I didn't like the flavor.  I think the formula could be improved.  I won't buy this product again.  Not happy with it.; used half the tube and then tossed it.
,on,9,negative,This stuff is expensive foul tasting gooey Mint flavored toothpaste.  I HATE mint toothpaste so I ordred cinamon.  this stuff has NO cinnamon flavor  as it claims. but it does has menthol and it tastes like floor cleaner disinfectant. NASTY
,August,2022,negative,Very little cinnamon flavour not worth the high price.
,on,16,negative,"The product is named ""Simply Cinnamon"".  Cinnamon sticks are pictured on the box and tube.  The main color of the packaging is predominately cinnamon color.  YET, the product contains no cinnamon. In fact, this toothpaste has menthol from mint so it tastes like mint. Deceptive and false advertising at it's finest."
,on,9,negative,This is supposed to taste like cinnamon and it might have a faint cinnamon flavor but there is another flavor that is far stronger that I just do not like.  Luckily my spouse likes it so its not going to waste b/c i cant take it.
,on,18,negative,"Bontanique Simply Cinnamon. I""m very sensitive I don't know what's in the ingredients but something made the corners of my mouth and lips really sore, so had to stop using it. Passed it on to my husband he loves cinnamon to see how he gets on with it."
,on,13,negative,"This toothpaste did not taste like cinnamon.  It tastes like oregano and leaves a lingering taste in your mouth that is not good!  It also did not foam and my teeth did not feel clean, they were still gritty.  Would not recommend."
,on,21,negative,"“Simply cinnamon” is misleading… it contains mint! Not subtly, but overtly tastable! Call is Cinna-mint if it’s NOT simply cinnamon. Grrr! Disappointed is an understatement!"
,on,4,positive,I know one doesn’t eat toothpaste but one still has to be able to tolerate the taste of it and I thought this stuff was awful
,June,2021,negative,"I hate mint toothpaste, which is exactly why I bought this 'cinnamon' flavored one. Nope, it's full of mint with the barest hint of cinnamon. My teeth were sore and sensitive for 2 days after using this. Won't be buying again."
,on,19,negative,"I love himalaya products, but on this cinnamon toothpaste, I just didn't like the taste."
,on,10,positive,Tastes better than some
,on,13,negative,"You would think if the flavor is called “simply cinnamon”, it would have a predominately cinnamon flavor. But this has mint and tastes like mint. Fine for most, but I was looking for a cinnamon flavored toothpaste for a kid with an aversion to mint, and this isn’t it. Waste of money for me."
,on,31,negative,NOT GIVING MEDICAL OR DENTAL ADVICEWORST dental check-ups I've had since I was a child.My dentist asked me point plank what I was doing not using a fluoride toothpaste.
,on,14,negative,"At first I really hated the taste, but it is starting to grow on me. It cleans my teeth well, but I think I'll be trying a different toothpaste when this runs out."
,on,24,neutral,Not a great cinnamon flavour
,April,2021,negative,Sabe muy mal. Deja los dientes bastante bien.
,April,2021,positive,Die Zahnpasta schmeckt zu stark und zu scharf nach Zimt. Sie schäumt recht gut und die Zähne werden schön glatt.Leider finde ich sie zu teuer.
,on,2,positive,"If you like the vague aroma of a 1980s hospital (or possibly, stale cloves), this toothpaste is for you."
,on,11,negative,Bad flavor. Be cautious
,on,4,positive,"""Simply Cinnamon"" is inaccurate. Dr Bronner's cinnamon has menthol crystals in it (they are good for oral care) but it's not overly minty, as this one is. Cinnamon toothpaste should be warm and comforting - this one assaults the mouth with mint. If you like mint, you should be good."
,on,5,negative,"Very unlike most cinnamon toothpastes.  It is very spicy and painful to use, with a strong flavour, that is not cinnamon.  And very dissapointed that it cannot be returned as well. Beware of buying this product, it is not at all what it should be"
,November,2019,negative,"È da qualche mese che lo uso. All'inizio tutto bene. Da circa un mese ho avuto dei problemi al mattino (irritazione in bocca e labbra  gonfie). Tra l'altro bruciore in bocca  quando lavo i denti con questo dentifricio, brucia tantissimo. L'ho sospeso e con cortisone mi è passato. Ho provato a rilavarmi i denti ma è ricominciato lo stesso problema, irritazione e labbra gonfie. Devo eliminarlo non fa per me."
,on,26,negative,"Kinda gummy and thick ... pasty might be the word? I mean, it's okaaaaaay .... just not super great. Messy."
,on,25,positive,"THIS NOT ONLY DOES NOT CLEAN WELL,IT TASTES HORRIBLE AND LEAVES A NASTY AFTERTASTE."
,on,22,positive,"this is ok, I like the cinnamon taste better than mint for sure in a natural toothpaste."
,on,4,positive,"I'm not that impressed with ingredients...could be more natural.Won't be ordering again. There are other products that are more natural, like the one from the Health Ranger. And I make my own: 1/2 organic coconut oil + 1/2 high quality baking soda + few drops essential oils: oregano, clove, lemon, etc whatever feels good."
,on,14,positive,The cinnamon is too strong. Other flavors I've tried are better
,on,16,negative,"I like flouride-free flavoursome toothpaste [which this certainly has]...""Cinnamon"" which was unfortunately overwhelmed by the flavour of""Neem"" [an over the top tea-tree oil, but worse smell and taste]. Had I read the description better i would not have bought it...used it for two days then binned it...that bad"
,on,7,negative,I love the brand for a lot of different items so I was really surprised the flavor was so bad. My mouth didn't feel clean til I used Listerine. Even then I couldn't get rid of the taste. Maybe it came from a bad batch? I stopped using it about 3 days later -- til I didn't feel so bad about wasting my money.
,on,22,negative,"I chose this toothpaste because it was 'simply cinnamon' too.  I was looking for something without mint.  I love the texture and taste, but because of the strong mint, can't use it.  Now I see it does say in the comments and questions that it contains mint, but I would have caught that had it been in the product description.  It has a 'no return' policy.  :("
,on,3,negative,The silica in it grinds your enamel down which makes your teeth feel rough. The longer I used it the more plaque would stick to my teeth.
,on,22,negative,It’s so hard to find a good toothpaste free of things I am allergic or sensitive to but this one was not it. No cinnamon smell or taste at all. It’s awful.
,on,24,negative,I liked nothing about this product. It tastes like peppermint which I have never liked. It advertised as Cinnamon but unless the put the wrong tooth paste it the tube at the factory. I’m so grateful I did not buy the three pack. BYER BE WARE. THIS STUFF TASTE AWFUL :(
,on,18,negative,I usually buy Theraneem toothpaste but decided to try something new. Wish I hadn't. This stuff tastes terrible! Extremely medicinal tasting. It is referred to as Simply Cinnamon but I don't taste any cinnamon at all. It tastes like what I imagine a band-aid would taste like.I did a full brushing in hopes that it might get better. It didn't. I was a bit nauseated when it was all over. Going back to my other paste....
,on,10,negative,"Not only does the page neglect to provide an ingredient list, it is deceptively called ""Simply Cinnamon"" and it states that it is a good alternative to mint.  What a lie! It contains menthol from mint!!!  I knew the second that I tasted it, the menthol is almost painful! It is not compatible with homeopathic remedies. (I hate being deceived!) It's going back!!!"
,on,27,positive,"Nice paste, good feel without all the bad for you ingredients"
,December,2020,positive,Troppo forte il gusto!Non riesco ad usarlo!
,on,2,negative,"My daughter likes cinnamon flavored toothpaste, but it's hard to find them without sodium laureth sulfate. We decided to try this one, but she said it just tasted weird. She's gone back to using peppermint, because she disliked the flavor of this one so much."
,June,2019,negative,"Ho acquistato questo dentifricio soprattutto perché tutte le recensioni lo definiscono delicato e gradevole, invece io lo trovo davvero molto forte. Faccio fatica ad usarlo. Anche mettendone pochissimo, mi dà quasi fastidio per quanto è forte. Ottimo dentifricio, ma non adatto a palati delicati."
,on,2,positive,"Medicine, chemical taste. NO cinnamon taste at all!"
,May,2022,negative,Sapore che non lascia fresco. In più la cannella macchia i denti
,February,2019,negative,"At first, the toothpaste was great until my lips started to swell up like a sausage! I liked the taste but this was not a good experience at all!"
