Stars,Month,Year,Sentiment_label,Review_text
1.0,June,2021,negative,The paste is causing tongue burn and irritation. Not able to have any hot food after using this because it causes burn. Looks like it contains harsh ingredients. Not recommended. Wasted money buying this product
1.0,August,2021,negative,I tried every product of daburAnd mark my words it's only Dabur Red paste is GoodAll other products are just uselessAnd the worst of them is  Dhant RakshakWorst to worst is it's tasteDon't waste Your money
1.0,December,2022,negative,Extremely bad taste
1.0,September,2022,positive,खुला हुआ प्रोडक्ट बेच दिया
1.0,December,2020,negative,Actually I bought this product with a trust on Dabur but this paste is not good while regular use we are getting gums problemI think this product not passed all quality tests
1.0,May,2021,negative,"I used this on 2 seprate occasion and both times I had an allergic reaction. It irritated my lip, leading to swelling.Please be aware of this when  purchasing."
1.0,November,2022,negative,Don't buy. Worst product.
1.0,September,2022,negative,Very disappointed useless product
1.0,September,2022,negative,Causes mouth allergy
1.0,November,2022,positive,Ok
1.0,May,2021,negative,"Taste was quite awkward, looks like dabur tried to add cinnamon flavour but in actual it tasted quite weird"
1.0,June,2021,neutral,Feeling toothache after using 2 - 3 times.No speciality. Dabur Red Toothpaste is much better.
1.0,June,2022,positive,Mouth ulcer for sure
1.0,June,2021,negative,Not good and not helpful after using this products I have suffering some mouth problem
1.0,October,2021,negative,Tongue burn after a day of use..
1.0,May,2022,negative,Not worth it
1.0,March,2022,negative,"Very poor taste, seems expired"
1.0,September,2021,positive,Full chemical
1.0,October,2021,positive,"Very strong paste , harmfull for mouth soft skin"
1.0,July,2021,positive,After bruising Eaching on lips
1.0,December,2020,positive,It contains Sodium Benzoate which reacts with Vitamin C to make a cancer causing chemical.
1.0,September,2021,positive,His Flavour was Very Bad
1.0,March,2021,negative,not a good paste for teeth
1.0,June,2021,positive,Worst toothpaste
1.0,September,2023,positive,കവറിൽ പച്ച പേസ്റ്റിൽ ചുമപ്പ് തെറ്റിദ്ധാരണ ഉണ്ടാക്കുന്നു സത്യസന്ധത ഇല്ലാതെ തെറ്റിദ്ധാരണ ഉണ്ടാക്കുന്നു സത്യസന്ധത ആണ് ഏറ്റവും ആവശ്യം തെറ്റിദ്ധാരണ ഉണ്ടാക്കി സാധനം വിൽക്കരുത് ശരിയായ രീതിയൽ സാധനം വിൽക്കുക
2.0,August,2021,negative,"Dabur, I blindly go towards ùsing dabur products right from hair oils to antiseptic liquids. That belief in dabur also made me choose this product. Using dabur red toothpaste in the earlier I tried this too.. the first tube was indeed awesome and we had such a good experience with fresh breath but the 2nd tube I didn't knew what went wrong, using this paste is causing mouth sores and cracked tongues.Initially I didn't notice that the mouth sores are the effect of tooth paste but later after on and off usage of the toothpaste in between made me confirm it.Even a little amount of toothpaste is having a great impact, like brushing it once only is causing numbness of taste, mouth sores, lips corners are absolutely burning, the tongue cracks are far evidentI am very disappointed that this product leashed down the hopes on the other products as well."
1.0,November,2022,negative,I bought it in bulk and began to use it a week beforeWhich cause an ulcer in my mouth cave and become severe nowPlease don't buy this and it makes you suffer.
1.0,September,2022,negative,Worst product not recommended..this causes ulcers and swelling in mouth don't buy it.. . . . . . . .
1.0,June,2021,negative,Worst toothpaste ever on the earth...please don't buy this. Complete wastage of money.  I have thrown it in the dustbin after its twice usage.  It caused my lips swallon severe mouth ulcer. Very very painful.  Unable to even drink water for several days..horrible worst allergic  product just we may call it poison..
1.0,April,2021,negative,Lips got swollen on first day of use.Its not 100% ayurvedic toothpaste.It may contain hidden harsh chemicals which is causing alergic reactions on lips.There are lot of complaints related oral infections are already filed by other customer too.Till now No response from Dabour Customer Care.
1.0,August,2021,negative,"Very pungent taste,mouth burning due to some ingredients.Not for me"
2.0,December,2021,negative,its taste is not good its like a copy of patanjali dantkaani but not good in quality like dantkaani if price is not an issue go for dantkaanti and if u want cheap toothpaste and taste is not an issue u can buy it its a pocket friendly product in Budget
3.0,May,2022,neutral,I didnot like the taste of this toothpaste. It is cool but not that cool and doesn't provide much.
1.0,July,2021,negative,"Please don't buy. The cartoon seal was broken and unlike other toothpaste tubes, there was no seal on the 3 tubes. May be I was delivered a duplicate product.Performance is below average and I am not going to use them."
3.0,February,2023,positive,Ggh
