Stars,Month,Year,Sentiment_label,Review_text
1.0,October,2022,negative,Using thread flossing was very cumbersome and time taking hence i had gone with Oracura flosser.Since last 3 weeks I'm using and for me it don't work.During first day of its use in soft mode my gums started bleeding heavily which leads me to visit dentist. Doctor explained that due to existence of plaque the gums area weak hence water flossing will definitely cause bleeding for a week or so. And i got my teeth de stained with all removed plaque. But now i got new issue with sensitivity which also got worst after using Oracura water flossing. I was advised to use water flossing everyday once before going bed.Practically it doesn't work for my teeth structure as they are compact and no lose pockets are present which traps the food particles. For me water rinsing is enough.But may be it's useful to those who are having braces or dental implants or aged people having gaps or pockets between tooth.
3.0,December,2020,negative,"I did not use it after 4-5 usage. The product is working good. But there are some problems that discouraged me from using it again.1. First thing is that the water storage is very less. It's a hassle to fill it again and again.2. Secondly I felt that the force of water is very strong. Not only it  hurts the gums, in case you have got a cap inside it can throw it off after 2-3 usage. So you need to be very careful.3. It's costly."
1.0,September,2023,negative,All that the manufacturer shows in the video is far from reality. It hardly removes or facilitates cleaning from the molars etc. It is nothing else but gargling. So I am disappointed. Will never recommend this for flossing.
1.0,October,2023,neutral,"Bought it for 2 times, but stop working, after 3months. Will not buy again."
1.0,October,2023,negative,In last 2 months 2 times stopped working. Waste of money.
1.0,October,2023,negative,It Got defective twice. I was being approached on watsapp by company people to write positive review and get extra warranty
2.0,May,2023,negative,The flosser led to bleeding gums. I asked for demo and no one contacted.
2.0,November,2021,negative,"My dentist recommended that I buy a water pik and after checking reviews I bought this item. Since this is the first time I am using such a product, I find the spray even at soft setting too much for my teeth or gum cleaning . I feel I have wasted so much money since it is not returnable so I recommend purchase with caution . I also did not find any place where the product manufacturer location/country is listed . This is surprising as I thought listing country of manufacturing is mandatory on all products especially such an expensive and delicate equipment"
1.0,August,2023,positive,
3.0,October,2022,negative,Not useful for cleaning teeth
3.0,August,2022,negative,Water pressure too hard and working only in pulse mode and not on normal mode
1.0,July,2023,negative,"The speed at which the water comes out of the flosser is very high even on soft mode, making it very difficult to use. The water splashes all around your body and the mirror and wash basin making it ugly. ALso, the intensity and strength felt on the gums and mouth is too high causing injuries."
1.0,February,2022,negative,"I just had my braces and wanted to ensure keep the tooth clean after every meal. Was going through the websites and found this one to be the apt one based on all their marketing pics and write up. I did went through reviews which had high number of good reviews however I did went one customer claiming that the pressure was high and the user had bleeding 😳 which I casually ignored it. For the first time when I used this I started to have bleeding too because of the high pressure even in the soft mode 🤦. When I wanted refund this product that's were I understood that this not refundable product and my 2K gone for waste . So please don't get carried away with the high number of good reviews , my simple logic is why is this not a refundable product , any product you would like to test and then buy in this situation I have to blame Amazon if we need to buy online shopping it has to be tested before we could buy to give us comfort and experience similar to shop purchase ."
3.0,August,2021,positive,"Force is remarkable. and the box given for the travelling is very good for organizing.But problem is with the tank, water completes so fast you are suppose to be ready with 3 glasses and refill every time."
3.0,January,2021,negative,Not too happy .. it came without a charging base cover which makes it quite risky while filling up the tank.. increases the chances of water dripping in to the charging base. The manual book mentions a charging base cover but I did not receive it. And this product is non-returnable. kindly check with the seller before buying
3.0,November,2021,neutral,If you don't know how to use it don't buy it or buy it but use very carefully. Low pressure mode is not slow enough for biggeners. This is biggest draw back
1.0,September,2023,positive,"It cleaned only 1-2% of tartar for me in 20-30 attempts.With 150ml capacity, it only works for 30 seconds"
3.0,August,2020,negative,"I bought this product based on my doctor's recommendation to buy a water flosser. The product is handy and after couple of days of use, one learn how to handle the movement inside mouth. I found the product vibrates and water comes on normal mode also as pulses. The flow of water is not like without vibration and a uniform jet. I'm not sure if the product is designed like that or this is my product specific issue."
2.0,July,2022,negative,"It takes time to master to use it, i find it really frustrating. When I tried to use it for first time, water splashed everywhere. For elderly people this is not at all useful. If the water splashes on your gum, it hurts. There is no option to return unless it is defective. Think twice before you order it"
2.0,April,2023,negative,Only worked for eleven months then conked out
1.0,October,2023,neutral,Product is not working after 2 weeks.
1.0,November,2022,positive,"The product is good. Does a pretty good job of interdental cleaning.BUT! BIGGEST DRAWBACK is that the dentist recommends replacing the tip every 3-4 months. The device comes with ONE spare tip. So 6 - 8 months down the line you will have to buy a new tip. THERE IS NO STANDARD TIP AVAILABLE TO PURCHASE SEPARATELY! There are specialized tip available: orthodontic, pocket cleaner and tongue scraped. BUT NO STANDARD TIP. Which means that 6 - 8 months down the line you will have to purchase a new device altogether. That MAKES IT TOO EXPENSIVE.They can easily offer a standard tip for purchasing separately but for some unknown reason they dont sell it. Search on Amazon and Search on the oracura store on Amazon: it ISNT EVEN LISTED AS A PRODUCT!"
2.0,August,2021,positive,I was very much confident at the time of purchase and initial use because of the good star rating and reviews. After one year I am fed-up with the poor battery backup. I am getting backup for only two days. In all other respect it is good. I am not recommending this as best buy. Strictly after one year and one month from the date of purchase 08-08-2021 it is stopped. I am very much disappointed for the large amount of Rs 2070 that I had given at the time of purchase.
1.0,September,2023,negative,Not worth buying.  Very bad experience.  Not value for money.
3.0,April,2022,negative,Water flosser is good but the toothbrush is not so good
1.0,August,2023,positive,"It's like water canon. Gums bleeding due to high water pressure. Spills water all over face,clothes,mirror & surroundings. Cannot use. Want to return.  Let me know procedure."
2.0,April,2023,positive,Water leakage issue with the tank
3.0,October,2023,positive,It’s value for money as long as it works…This is the 2nd one I boughtThe 1st one I used over a year and it got spoilt since no one can repair it I bought againI hope this one lasts longer
1.0,August,2023,negative,Gums bleed in seconds. Super painful product to use. Perhaps if u wish to save your gums and teeth for longer - discard and pick something more sensible. Money drain !!
3.0,February,2022,negative,Liked the product for deep clearing but not suitable for sensitive gums.
3.0,March,2016,positive,"The item is useful for oral cleaning. The force is quite good and cleans interdental spaces quite well. The mouth feels very clean after a session. The water gets over quickly. In one session I fill the unit 3 or 4 times. This is not a major problem as it can be easily refilled in a few seconds. It is compact so it is easy to store and take on journeys. There are no leakages. There is only one type of nozzle so in some cases it may be a handicap. Some more nozzle types would help to reach difficult areas.Advantages: (1) Compact unit, (2) forceful jet (3) No leakages.Disadvantages: (1) Only one nozzle type."
3.0,June,2022,negative,On/ off button stopped working after 6 months use
1.0,September,2023,positive,
3.0,February,2022,positive,Good only for hard cleaning. Regular cleaning it is painful on gums even in soft mode
3.0,May,2021,positive,Product is excellent. But I didn't get the charging base cover in package. I will change the rating to 5 stars if I get the charging base cover. Thanks ORACURA!!
1.0,September,2023,positive,Worked only for 10 days
3.0,October,2023,neutral,"My water flosser is not charging properly, even after charging it works only for 2 minutes,I think it has some battery issues."
1.0,September,2022,positive,
3.0,November,2017,positive,The Flosser is really useful for a quick clean. Feels fresh especially when u don ve time during late night flossing!!. Two major drawbacks that i found.1.The water container leaks a bit when it is over filled and spills water all over while flossing! .2. The control option is a bit too heavy though we keep it on soft mode it is really hard on the gums! makes u bleed not handled carefully!Hoping for an improvement in the product. Thanks!
1.0,August,2023,negative,The product caused bleeding of gums with force of water
1.0,March,2023,negative,"Too much water pressure. My injure your gums and prosthesis. Children don't use. Recommended by my dentist . I don't think she has seen it working so took it with me next time to show her. It is not easy to use as shown in official video. Splashes all over, your clothes and bathroom. But at your own risk.PLEASE NOTE THIS IS NON RETURNABLE IN AMAZON"
2.0,November,2021,negative,"The Flosser has three modes : Normal (high water pressure) , Soft (Low water pressure) , Pulse (gum massage with water) . The soft mode itself has a high water pressure that gums can be harmed . Device should be only used by a professional doctor because of its High speed jet . It is not returnable product , so be awre before you purchase ."
1.0,August,2023,negative,It starts bleeding the gums even while using soft mode. Complete waste of money. I can't return since it's non returnable.
3.0,June,2021,positive,Working well when I have received it! Easy to use ! The protective box doesn't have place for the charging wire
3.0,April,2022,positive,
3.0,March,2022,positive,Seems Good
2.0,May,2021,negative,"I have a problem.The device has no external damage.But the water pressure at the outlet of the device is too high (in all modes). When using the device, the gums and tongue are injured, and then small bleeding begins.It dangerous!Previously, I already twice bought similar devices from the same manufacturer through Amazon, but then I had no complaints about the devices. They still work fine and I have something to compare with."
2.0,July,2022,positive,"Expensive, thanks to Amazon with few offer product is made affordablePressure is very high which at times is difficult to controlWater tankstorage is low you to to refill it"
1.0,July,2023,negative,"It starts working by it's on , without pressing the button and stopped working .. very bad experience"
1.0,March,2021,negative,"ORACURA Smart Water Flosser OC001 was bought for dental flossing for my wife.  But the pressure produced by this device (even in soft mode) is very high. She got her tongue injured with this pressure.  I did not agree with her.  Tried my self.  Watched several videos they have on Youtube.  but nothing helps.  This equipment's pressure, even in its lowest pressure mode, is very high.  It injured the gums and gums started bleeding.  We even tried not looking at Mirror while flossing (as recommended by few videos).  But it did not help.  within seconds the injury happened.  This is my experience.  May be I am wrong.  But this is the truth I experienced.  Someone from Oracura want talk to me, they can do so."
1.0,July,2023,positive,"Worst product used by Police not for dental problems, dont buy"
1.0,January,2023,negative,"Speed of the jet is so fast that i started bleeding from my gum. water tank is also small, water finishes very fast. Speed at the both the modes are same.  Pls purchase the flosser with water tank , has various speed levels and is refundable. please don't buy this one. I wish to return and it says that it is not refundable."
3.0,September,2016,positive,"Functionally it is fine and effective. But it has one major drawback that it's water capacity is very less. So it runs out of water just after 1 minute of usage. We need to frequently refill water to use it for 5-10 minutes. The water tank should have be little larger.  I give three stars for its quality, performance and efficacy,but cut two stars for its inqdequate water capacity. I neither recommend nor advice people to reject this product. Make your decision considering all the aspects."
1.0,September,2023,positive,
