Stars,Month,Year,Sentiment_label,Review_text
3.0,January,2023,positive,"Packing and delivery was good.Just used once hence kept the rating at low level.. will again update after few days of usage. In general, looks to be good Product"
2.0,September,2023,negative,Not satisfied  n your questionnaires are insufficient to my submission I want to return this product
3.0,March,2023,positive,"Decent, flow is too strong on normal strength but good so far.."
1.0,December,2023,neutral,"One of the useless product, no technical support given even after lodging complaint."
3.0,April,2023,positive,Nice Product
3.0,January,2023,negative,Makes the gums to bleed. Might take some practice to use it. Will revisit the review after a couple of weeks.
1.0,December,2023,negative,Stopped working within a month…starts on it own and sprays water all over. When you actually want it to work it does not.
3.0,March,2023,negative,Looks decent. Haven't used yet.
3.0,December,2022,positive,"I used from past few weeks, i think it is value of money for my teeth..."
3.0,July,2022,negative,It's a must have product for oral health but I just wish it had more pressure and an attachment flexible enough to clean internal teeth plagues as well. Not fully satisfied.
3.0,November,2022,positive,The replaced product is now working well.
2.0,April,2023,positive,"This is an excellent tool for flossing, cleans excellent, only drawback is that the water spills while flossing. Probably a proper demo video will help"
1.0,September,2023,negative,I have received a product with no seal with miassing Item. I could not use it but all I can say its not comfortable to hold and and use it through mouth along with this big tank. Very bad design.
1.0,August,2023,negative,"Initially the product worked very well, but in 2.5 months time its performance has deteriorated. The water jet quality has reduced and from the sound of the motor it seems it will stop working any time. The flap for water intake spout is flimsy and has come of it’s hinge."
1.0,June,2023,negative,"I received a defective product while I was out of town. After a week of delivery, when I returned and checked the product, I discovered that it was defective. On the same day, I contacted both Amazon and the company. The company told me to contact Amazon, and Amazon informed me that I should have contacted them within five days of purchase. I am very disappointed"
3.0,October,2022,positive,Product warranty requires a review.
1.0,October,2023,positive,
2.0,March,2023,negative,Doesn't clean well
1.0,July,2023,negative,The nozzle attachment is not smooth and during first removal itself the nozzle broke. Now the entire device has become useless to use.
1.0,May,2023,negative,They provided me defective piece...i contacted them to return....they told our expert team will contact u.now its 16 days over still no one contacted me...& Now they shut down there return window as 7 days period is over ..
1.0,July,2023,negative,AGARO Ultra Plus Portable Dental Flosser stopped working after 3 months of purchase.
1.0,July,2023,negative,"Pathetic product, charging has been stopped in 12 days"
2.0,August,2022,negative,Please don't spend on this product - this product is not at all helpful for the purpose it is advertised.  Use the cheaper dental floss and regular trips to the dentist
1.0,June,2023,negative,On the box of the product it is clearly written 5 nozzles included but I only received 2 this is unfair also it is non returnable so I have to use it don't buy this product
1.0,April,2023,negative,The container holding the water to use as a water pik or flower was not strong enough to withstand a slip .Have requested for a change but the charges are exhorbitant…
1.0,March,2023,positive,"The product was of very cheap quality. I bought it refering to reviews. Now, i am feeling like the reviews were deliberately gave misleading reviews.  I request AMAZON please look into the matter"
1.0,July,2023,positive,Useless product
1.0,March,2023,negative,"For warranty registration compulsory review is required, which is really bad, I have not even started using the item"
1.0,June,2023,neutral,Not value for money
1.0,March,2023,negative,"After 25 days working stop, not service centre found , complete waste of money, don’t buy any body, it is Chinese kachra ,"
1.0,January,2023,negative,The water flow of this product is so high that it can damage the gums and even the slowest of the settings is fast enough for damage.
1.0,December,2022,negative,"Product should not be used by elders who need Inter Dental cleaning. It hurts, is messy, poor control of flow. Amazon should remove from online platform n refund the exorbitant amount."
1.0,March,2023,negative,It is not at all easy to use..not worth buying
1.0,December,2022,negative,"Defected product delivered. The product is leaking heavily while using, making it unable to use. It leaks all pver the hand and dress."
1.0,January,2023,negative,i disliked this product.it stopped working after two uses only.
1.0,February,2023,negative,I want to return this product.very poor service.
1.0,November,2022,negative,The product stopped working in less than a month.
1.0,April,2022,negative,"The product is defective, the pump does not work.Do not buy this product."
1.0,September,2022,positive,
1.0,August,2022,positive,Good for ac service. If u require buy it😂😂
1.0,July,2022,negative,Not working
1.0,April,2022,negative,Defective custom mode button doesn't work.
3.0,April,2023,positive,"Used for the first time, difficult to get used to. Will update after 2 months of use. overall nice experience."
3.0,September,2023,positive,"3Sep2023:Like:It does it's job. Battery was charged once over night. I use the product once a day, usage tone is a few minutes, it's been 3 weeks and still running. I only use it in ""normal mode"". Will charge it soon. When used, teeth and overall oral hygiene feels really good. Thank capacity is fine, in my usage i need to retank once. 2 tank fulls is what I require for my flossing. The product does what it was made to do!Dislike:The product stopped working in less than 3 months. The service center was good and cooperative and replaced only the oral irrigator, not the tank. They had me make a video and send it over WhatsApp to illustrate the issue. I had to follow up. They saw my videos and a few days sent a new 1 via courier in a bubble wrap in a box. It seemed new. It did not seem refurbished. It's been a little over 3 weeks, the new replacement's working well... so far.The product's supposed to be waterproof which is one of the reasons why i choose this particular oral irrigator. A bit disappointed it failed and confidence in the product is a little less now. My concern is what if the new 1 also fails. So far, so good. May update this review in case of does fail."
1.0,September,2023,negative,The glosser worked well for a month and then just randomly stopped! I have been trying to call customer care and the call doesn’t go through! This is outright cheating!What makes the whole thing worse is that someone from Agaro keeps following up with me for a good review in return for additional warranty! Agaro is in no place to ask for a review when the product has clear defects!Never buying any of their products again!
1.0,September,2023,negative,Useless because the water pressure will throw you backwards and there's no way to reduce the pressure to gentle and then over time increase it if necessary.The non-returnable nature of the product means you are stuck with it.  Don't waste your money.
1.0,January,2023,negative,"The product is nice, does what it should do.However, I didn't have the charging cable and I realised it only when I wanted to charge it which was after my return window had closed. So I contacted customer service with a request to either send me another cable or provide a link so I could buy one. They took a few days and then came back with ""Sir cable not in stock"" response. Really? I mean are they producing new items without cables?It's a simple cable USB cable but with an unusual charging end. Anyways I'm now left with a dead gadget. Will use it as a paper weight."
1.0,February,2023,positive,"Will recommend you buy from sm1 else.On first try it was so hard that by gums started bleedingThere is a saying ""mehnga roye ek baar sasta roye baar baar"" is best suited.Buy the one where the pick is movable or the tank is separate so that you can use it for inner side of teeth as well"
