Stars,Month,Year,Sentiment_label,Review_text
1.0,March,2023,negative,"This is a really really cheap quality and dangerous product by Oral-B. It 'could' have been good with all that mint smell while flossing, but trust me, do NOT buy it even if someone gives it for free. It is so cheap that it disintegrates into multiple very very thin microstrands in your mouth while flossing, which you will end up digesting! If you don't want to eat all that plastic, don't buy this. Colgate Floss is a great alternative which is not 'mint smell', but at least does the job without making you eat plastic."
,December,2018,positive,"looks like 10 years old in stock,,,,,"
,September,2021,positive,Le fil est trop fin pour moi. Solide et parfumé il reste efficace.
,November,2020,negative,"La calidad es la que es, no hay más. Durante su uso se me ha deshilachado. El sabor a menta es lo que se espera. Dado su precio, tampoco se le puede pedir mas."
,on,8,negative,"The floss flakes apart, leaving white specs to snowflake down over your counter. But, it's cheap and does its job."
,October,2020,negative,"Il filo di per sé è ottimo. Lo avevo acquistato al supermercato ed era il mio preferito. Nello specifico però, quello che mi è arrivato a casa fa una cosa strana: quando lo ""giro"" tra le mani per bloccarlo, inizia a perdere ""pallini""..come se lo strato di menta si sgretolasse e mi ritrovo con pallini in mano ed in bocca. Non so a cosa sia dovuto.. Se forse l'articolo in questione non è originale,o forse solo l'unità che mi è arrivata era ""danneggiata"".. non saprei. Dopo qualche giorno mi è comparsa un'infezione alla bocca.. Potrebbe non essere assolutamente collegata al filo, ma per correttezza preferisco scriverlo"
,on,24,positive,"Floss is floss - it does the job and tastes nice. The flavouring is good, but it seems to flake. My floss flakes all over me when I use it - I think that is just the flavouring though. Could be better"
,on,30,negative,You cannot access the floss without breaking the box! Do not order from here- faulty item.
,on,18,positive,Just buying here because it's convenient
,on,18,negative,Both faulty...comes out shredded and or like tape...do not buy
,on,17,positive,"Good dental floss however in the product description it said the texture of the floss is shred resistant, it isn't shred resistant. But still good value for money and I would still recommend for the price."
,on,11,positive,Title.
,on,19,positive,Received 3 days late hence low rating. Product itself is fine.
,on,23,negative,I’m not sure it’s supposed to have such a strange flavour
,on,15,negative,Decent floss does shred quite easily and this one hurts your gums a bit more than the satin one. The satin one hurts less and doesn't shred at all. I wouldn't recommend you buy this one or the satin one from Amazon. Your local chemist probably has it for cheaper.
,October,2020,positive,"Filo interdentale molto economico rispetto a quanto si spende al supermercato per lo stesso, è buono ma si sfilaccia molto presto... Comunque certamente è usabile e a questo prezzo va bene.Magari solo non è semplicissimo il sistema per tagliarlo"
,on,17,positive,Perfectly every day item at a perfectly everyday price!Just as you'd get at a shop but with the convenience that Amazon brings.
,August,2020,negative,"E' un filo interdentale come tanti altri, forse leggermente un pò troppo spesso. Il vantaggio è che qui su amazon forse il prezzo è leggermente inferiore. Tuttavia ho avuto vari problemi con la consegna che è stata effettuata in ritardo."
,on,22,positive,I can get more at my dollar store for one pound.L
,on,8,negative,"I didn't buy this for it's purpose so my rating does not reflect how good it is for teeth.I bought it as a tool to thread beads onto loom bands. As this is waxed it is rather difficult to do, so I wouldn't recommend this to anyone wanting to purchase for the same reason as me."
,on,11,positive,It's ok. Has a mild minty flavour just frays alot while using
,on,13,negative,Feels a little weak and easily breaks. Could be im too rough but i feel like other brands have a stronger floss.
,on,11,negative,"I did not get on well with this floss compared to my usual brand. It is much more rigid, which probably makes it stronger, but I found that using it after just a couple of days cut the corners of my mouth. Too sharp for me! It did clean between my teeth ok but I will be going for a softer and wider variety next time."
,August,2020,positive,Marca ottimaprodotto anche molto utile per i denti dopo i pasti.solo chd odore non mi e piaciuto e  il prezzo e un po alto
,May,2018,negative,"Le fil est un peu fragile, se casse très facilement mais à part ça il fait son job et laisse une odeur agréable avec son parfum menthe.C'est très important d'après mon dentiste d'utiliser du fil dentaire 2 fois par jour min afin d'avoir des dents en bonne santé sans tartre et bactéries"
,August,2020,negative,È al mentolo cosa che non c’è scritta. È molto spesso rispetto ai normali fili interdentali.Si spezza con gran facilità.Spedizione Amazon veloce
,on,22,positive,Works fine but annoying to use as the floss tends to split
,on,7,negative,I have bought these for a few months now but for the past 2 months I can smell a mouldy damp smell frm them like they've got damp at some point or kept in a room with mould.I have now stopped my subscription for this item.
,February,2021,negative,"se rompe fácil, y demasiado grueso según mi parecer"
,May,2021,positive,Pensavo più pratico
,on,30,negative,The quality isn't as good as store bought ones; almost as if it skipped some quality checks. The floss was stuck at first and I had to open up the casing to fix but it is still usable.
,on,29,negative,I find it a bit too thin and smooth which means it doesnt remove the food and plaque as well as other brands
,on,1,positive,"its long ,strong and a good price however it dose not really grip onto any food stuff so even after flossing the same gap food still remains, thinking maybe a tape floss would be better ."
,on,15,negative,"I always struggle to open this package.Not the cardboard but the actual plastic which holds the floss.If you do it very gently it will open (sometimes)If you get frustrated and put more force into it, you will break your fingers trying to pry it open."
,February,2020,positive,Sapore alla menta che lascia una freschezza molto gradevole in bocca. Filo resistente e di una lunghezza che dura per abbastanza tempo.
,on,4,positive,It does the job
,December,2020,positive,Bien
,on,5,negative,Pretty bad
,on,10,negative,"Don’t buy this it’s thinner than cotton, impossible to use. Despite its thinness it splits. Gets stuck in your teeth. I’ve thrown it in the bin."
,January,2021,negative,"Questo filo interdentale è troppo aggressivo per le mie gengive sensibili. Inoltre non pulisce come si deve. L’ultra floss era eccezionale, non capisco perché non venga più prodotto. Un vero peccato"
,on,16,negative,Flimsy and poor quality. Better off buying my floss from local supermarkets. Dispenser jammed and the floss kept breaking in my teeth. Would not recommend
,July,2020,negative,Lo acquisto da tempo e sempre soddisfatto.A questo giro packaging danneggiato ed essendo una cosa che poi metto in bocca non mi ha fatto molto piacere.
,on,1,negative,Normally order floss from my local supermarket. When I received the product it was poor quality and the floss is very flimsy and of poor quality. Would recommend buying from your local supermarket or a better version. Like others have said the item is not eligible for a refund so buy elsewhere and avoid this product.
,September,2020,negative,"Il filo è profumato ed il rapporto qualità prezzo è ottimo, ma rispetto al filo interdentale oral b 3D white luxe, ha una qualità più bassa, si sfilaccia subito. Tornerò al mio vecchio filo."
,August,2019,negative,"Ottimo prodotto, consegna rapida, peccato che nella descrizione non ci sia scritto che è un filo al mentolo. Avrei preferito fosse neutro."
,July,2020,negative,Sembra sia vecchio in quanto di sfilaccia facilmente
,on,17,negative,"This floss has a strong smell, a chemical smell, and it's poor quality."
,on,3,positive,ok
,on,13,negative,"This product is poor, the floss comes apart leaving strands in gums and mouth. Won't order this again."
,July,2020,positive,buon prodotto!
,on,14,negative,Snaps often and difficult to use.
,December,2020,negative,Ho aperto l’involucro di plastica e ho trovato il cosino di plastica rotto
,January,2020,negative,"Normale , gusto non molto buono , resistente"
